wavenumber_cm-1,reflectance_osc_%,baseline_%,dc_%
2103.343000,0.065471,18.618711,0.052467
2103.825000,0.067032,18.618164,0.052467
2104.307000,0.065325,18.617518,0.052467
2104.789000,0.062375,18.616771,0.052467
2105.271000,0.061231,18.615925,0.052467
2105.753000,0.061711,18.614980,0.052467
2106.235000,0.059724,18.613935,0.052467
2106.717000,0.055712,18.612791,0.052467
2107.199000,0.052274,18.611549,0.052467
2107.681000,0.048811,18.610209,0.052467
2108.163000,0.046433,18.608771,0.052467
2108.645000,0.044076,18.607235,0.052467
2109.127000,0.040823,18.605603,0.052467
2109.609000,0.039705,18.603873,0.052467
2110.091000,0.038775,18.602047,0.052467
2110.573000,0.037875,18.600125,0.052467
2111.055000,0.038371,18.598108,0.052467
2111.537000,0.039793,18.595995,0.052467
2112.019000,0.044547,18.593788,0.052467
2112.501000,0.048034,18.591486,0.052467
2112.983000,0.052148,18.589091,0.052467
2113.465000,0.055140,18.586602,0.052467
2113.947000,0.056547,18.584020,0.052467
2114.429000,0.059018,18.581345,0.052467
2114.911000,0.060533,18.578578,0.052467
2115.393000,0.059976,18.575720,0.052467
2115.875000,0.057413,18.572770,0.052467
2116.357000,0.054362,18.569730,0.052467
2116.839000,0.050318,18.566600,0.052467
2117.321000,0.047516,18.563381,0.052467
2117.803000,0.047094,18.560072,0.052467
2118.285000,0.044598,18.556675,0.052467
2118.767000,0.043719,18.553190,0.052467
2119.249000,0.042410,18.549618,0.052467
2119.731000,0.043861,18.545959,0.052467
2120.213000,0.042283,18.542214,0.052467
2120.695000,0.039470,18.538383,0.052467
2121.177000,0.037786,18.534468,0.052467
2121.659000,0.035675,18.530468,0.052467
2122.141000,0.032713,18.526385,0.052467
2122.623000,0.029749,18.522218,0.052467
2123.105000,0.028404,18.517969,0.052467
2123.587000,0.026934,18.513638,0.052467
2124.069000,0.027284,18.509227,0.052467
2124.551000,0.029795,18.504734,0.052467
2125.033000,0.030006,18.500162,0.052467
2125.515000,0.031221,18.495512,0.052467
2125.997000,0.035912,18.490782,0.052467
2126.479000,0.038526,18.485975,0.052467
2126.961000,0.038711,18.481091,0.052467
2127.443000,0.037950,18.476131,0.052467
2127.925000,0.037367,18.471095,0.052467
2128.407000,0.037302,18.465985,0.052467
2128.889000,0.036659,18.460801,0.052467
2129.371000,0.036319,18.455543,0.052467
2129.853000,0.035908,18.450213,0.052467
2130.335000,0.035279,18.444811,0.052467
2130.817000,0.036407,18.439338,0.052467
2131.299000,0.038285,18.433795,0.052467
2131.781000,0.038718,18.428183,0.052467
2132.263000,0.038497,18.422502,0.052467
2132.745000,0.039078,18.416754,0.052467
2133.227000,0.037434,18.410938,0.052467
2133.709000,0.036862,18.405057,0.052467
2134.191000,0.036412,18.399110,0.052467
2134.673000,0.036480,18.393099,0.052467
2135.155000,0.036360,18.387024,0.052467
2135.637000,0.036741,18.380887,0.052467
2136.119000,0.037082,18.374689,0.052467
2136.601000,0.036387,18.368429,0.052467
2137.083000,0.036393,18.362109,0.052467
2137.565000,0.037561,18.355731,0.052467
2138.047000,0.038139,18.349294,0.052467
2138.529000,0.037429,18.342800,0.052467
2139.011000,0.035459,18.336250,0.052467
2139.493000,0.034585,18.329644,0.052467
2139.975000,0.033471,18.322984,0.052467
2140.457000,0.033016,18.316271,0.052467
2140.939000,0.033356,18.309505,0.052467
2141.421000,0.033216,18.302688,0.052467
2141.903000,0.032942,18.295820,0.052467
2142.385000,0.031341,18.288903,0.052467
2142.867000,0.028773,18.281938,0.052467
2143.349000,0.025436,18.274925,0.052467
2143.831000,0.022022,18.267865,0.052467
2144.313000,0.018851,18.260760,0.052467
2144.795000,0.015490,18.253611,0.052467
2145.277000,0.013480,18.246419,0.052467
2145.759000,0.012112,18.239184,0.052467
2146.241000,0.011731,18.231908,0.052467
2146.723000,0.009211,18.224592,0.052467
2147.205000,0.007957,18.217236,0.052467
2147.687000,0.010085,18.209843,0.052467
2148.169000,0.012573,18.202413,0.052467
2148.651000,0.013694,18.194947,0.052467
2149.133000,0.012402,18.187446,0.052467
2149.615000,0.011158,18.179912,0.052467
2150.097000,0.010138,18.172345,0.052467
2150.579000,0.008913,18.164747,0.052467
2151.061000,0.008217,18.157118,0.052467
2151.543000,0.007774,18.149460,0.052467
2152.025000,0.008206,18.141775,0.052467
2152.507000,0.006984,18.134062,0.052467
2152.989000,0.004243,18.126323,0.052467
2153.471000,0.000562,18.118560,0.052467
2153.953000,-0.000169,18.110774,0.052467
2154.435000,0.000674,18.102965,0.052467
2154.917000,0.000359,18.095135,0.052467
2155.399000,-0.001854,18.087285,0.052467
2155.881000,-0.004295,18.079416,0.052467
2156.363000,-0.003587,18.071530,0.052467
2156.845000,-0.002502,18.063628,0.052467
2157.327000,-0.001546,18.055710,0.052467
2157.809000,-0.001232,18.047778,0.052467
2158.291000,-0.002100,18.039833,0.052467
2158.773000,-0.002442,18.031877,0.052467
2159.255000,-0.004358,18.023910,0.052467
2159.737000,-0.005787,18.015934,0.052467
2160.219000,-0.006752,18.007950,0.052467
2160.701000,-0.007711,17.999960,0.052467
2161.183000,-0.010167,17.991964,0.052467
2161.665000,-0.012841,17.983964,0.052467
2162.147000,-0.014592,17.975960,0.052467
2162.629000,-0.015026,17.967955,0.052467
2163.111000,-0.013417,17.959950,0.052467
2163.593000,-0.014286,17.951945,0.052467
2164.075000,-0.016091,17.943942,0.052467
2164.557000,-0.018051,17.935942,0.052467
2165.039000,-0.020167,17.927947,0.052467
2165.521000,-0.022599,17.919958,0.052467
2166.003000,-0.026693,17.911975,0.052467
2166.485000,-0.030285,17.904001,0.052467
2166.967000,-0.034747,17.896037,0.052467
2167.449000,-0.037812,17.888083,0.052467
2167.931000,-0.040116,17.880142,0.052467
2168.413000,-0.042218,17.872214,0.052467
2168.895000,-0.043422,17.864300,0.052467
2169.377000,-0.042154,17.856403,0.052467
2169.859000,-0.038311,17.848523,0.052467
2170.341000,-0.034823,17.840662,0.052467
2170.823000,-0.032698,17.832820,0.052467
2171.305000,-0.030887,17.824999,0.052467
2171.787000,-0.029433,17.817201,0.052467
2172.269000,-0.028575,17.809427,0.052467
2172.751000,-0.028028,17.801677,0.052467
2173.233000,-0.029168,17.793954,0.052467
2173.715000,-0.031080,17.786259,0.052467
2174.197000,-0.031326,17.778592,0.052467
2174.679000,-0.033572,17.770956,0.052467
2175.161000,-0.036332,17.763351,0.052467
2175.643000,-0.038570,17.755779,0.052467
2176.125000,-0.039081,17.748241,0.052467
2176.607000,-0.038986,17.740739,0.052467
2177.089000,-0.040315,17.733273,0.052467
2177.571000,-0.042435,17.725845,0.052467
2178.053000,-0.042048,17.718457,0.052467
2178.535000,-0.039891,17.711110,0.052467
2179.017000,-0.038231,17.703804,0.052467
2179.499000,-0.037510,17.696542,0.052467
2179.981000,-0.038035,17.689324,0.052467
2180.463000,-0.038188,17.682153,0.052467
2180.945000,-0.037465,17.675028,0.052467
2181.427000,-0.036779,17.667953,0.052467
2181.909000,-0.035438,17.660927,0.052467
2182.391000,-0.034391,17.653952,0.052467
2182.873000,-0.033997,17.647031,0.052467
2183.355000,-0.033543,17.640163,0.052467
2183.837000,-0.033161,17.633350,0.052467
2184.319000,-0.032680,17.626594,0.052467
2184.801000,-0.031605,17.619896,0.052467
2185.283000,-0.031276,17.613257,0.052467
2185.765000,-0.031300,17.606679,0.052467
2186.247000,-0.031440,17.600162,0.052467
2186.729000,-0.032485,17.593709,0.052467
2187.211000,-0.034605,17.587321,0.052467
2187.693000,-0.036357,17.580998,0.052467
2188.175000,-0.037737,17.574743,0.052467
2188.657000,-0.038628,17.568557,0.052467
2189.139000,-0.040754,17.562441,0.052467
2189.621000,-0.043198,17.556396,0.052467
2190.103000,-0.044682,17.550424,0.052467
2190.585000,-0.047145,17.544526,0.052467
2191.067000,-0.049365,17.538703,0.052467
2191.549000,-0.052082,17.532957,0.052467
2192.031000,-0.053762,17.527290,0.052467
2192.513000,-0.054632,17.521702,0.052467
2192.995000,-0.055853,17.516194,0.052467
2193.477000,-0.056942,17.510769,0.052467
2193.959000,-0.059018,17.505428,0.052467
2194.441000,-0.058604,17.500171,0.052467
2194.923000,-0.056570,17.495000,0.052467
2195.405000,-0.051676,17.489915,0.052467
2195.887000,-0.047350,17.484918,0.052467
2196.369000,-0.044027,17.480010,0.052467
2196.851000,-0.040884,17.475192,0.052467
2197.333000,-0.040761,17.470464,0.052467
2197.815000,-0.041422,17.465827,0.052467
2198.297000,-0.043869,17.461284,0.052467
2198.779000,-0.045110,17.456834,0.052467
2199.261000,-0.047062,17.452478,0.052467
2199.743000,-0.049195,17.448218,0.052467
2200.225000,-0.050987,17.444054,0.052467
2200.707000,-0.053147,17.439988,0.052467
2201.189000,-0.050939,17.436019,0.052467
2201.671000,-0.047613,17.432150,0.052467
2202.153000,-0.043689,17.428379,0.052467
2202.635000,-0.041501,17.424710,0.052467
2203.117000,-0.041555,17.421141,0.052467
2203.599000,-0.042256,17.417674,0.052467
2204.081000,-0.045081,17.414310,0.052467
2204.563000,-0.047188,17.411049,0.052467
2205.045000,-0.048307,17.407893,0.052467
2205.527000,-0.048950,17.404841,0.052467
2206.009000,-0.050889,17.401896,0.052467
2206.491000,-0.053293,17.399057,0.052467
2206.973000,-0.055590,17.396325,0.052467
2207.455000,-0.057246,17.393701,0.052467
2207.937000,-0.057263,17.391186,0.052467
2208.419000,-0.058259,17.388780,0.052467
2208.901000,-0.059398,17.386484,0.052467
2209.383000,-0.059078,17.384299,0.052467
2209.865000,-0.060151,17.382225,0.052467
2210.347000,-0.061917,17.380262,0.052467
2210.829000,-0.062934,17.378410,0.052467
2211.311000,-0.060891,17.376670,0.052467
2211.793000,-0.059044,17.375042,0.052467
2212.275000,-0.059091,17.373525,0.052467
2212.757000,-0.059829,17.372120,0.052467
2213.239000,-0.059102,17.370827,0.052467
2213.721000,-0.056661,17.369645,0.052467
2214.203000,-0.055749,17.368575,0.052467
2214.685000,-0.055685,17.367615,0.052467
2215.167000,-0.055749,17.366765,0.052467
2215.649000,-0.056217,17.366026,0.052467
2216.131000,-0.056006,17.365396,0.052467
2216.613000,-0.057212,17.364874,0.052467
2217.095000,-0.057250,17.364462,0.052467
2217.577000,-0.056167,17.364157,0.052467
2218.059000,-0.055913,17.363960,0.052467
2218.541000,-0.056415,17.363868,0.052467
2219.023000,-0.055800,17.363883,0.052467
2219.505000,-0.053278,17.364002,0.052467
2219.987000,-0.050303,17.364224,0.052467
2220.469000,-0.047423,17.364549,0.052467
2220.951000,-0.046606,17.364976,0.052467
2221.433000,-0.046981,17.365504,0.052467
2221.915000,-0.047496,17.366131,0.052467
2222.397000,-0.047465,17.366858,0.052467
2222.879000,-0.045384,17.367682,0.052467
2223.361000,-0.043942,17.368603,0.052467
2223.843000,-0.043004,17.369620,0.052467
2224.325000,-0.041736,17.370732,0.052467
2224.807000,-0.041249,17.371938,0.052467
2225.289000,-0.039383,17.373236,0.052467
2225.771000,-0.038037,17.374627,0.052467
2226.253000,-0.037947,17.376109,0.052467
2226.735000,-0.039241,17.377680,0.052467
2227.217000,-0.040186,17.379340,0.052467
2227.699000,-0.041243,17.381088,0.052467
2228.181000,-0.042918,17.382924,0.052467
2228.663000,-0.043500,17.384845,0.052467
2229.145000,-0.042786,17.386851,0.052467
2229.627000,-0.041738,17.388941,0.052467
2230.109000,-0.041894,17.391114,0.052467
2230.591000,-0.041814,17.393369,0.052467
2231.073000,-0.041377,17.395704,0.052467
2231.555000,-0.040907,17.398120,0.052467
2232.037000,-0.040803,17.400615,0.052467
2232.519000,-0.041480,17.403188,0.052467
2233.001000,-0.042734,17.405838,0.052467
2233.483000,-0.044171,17.408565,0.052467
2233.965000,-0.044718,17.411366,0.052467
2234.447000,-0.044421,17.414241,0.052467
2234.929000,-0.044433,17.417190,0.052467
2235.411000,-0.045330,17.420211,0.052467
2235.893000,-0.045958,17.423303,0.052467
2236.375000,-0.046130,17.426465,0.052467
2236.857000,-0.046242,17.429696,0.052467
2237.339000,-0.047897,17.432996,0.052467
2237.821000,-0.048713,17.436363,0.052467
2238.303000,-0.048517,17.439796,0.052467
2238.785000,-0.047325,17.443295,0.052467
2239.267000,-0.046057,17.446858,0.052467
2239.749000,-0.044860,17.450485,0.052467
2240.231000,-0.043889,17.454174,0.052467
2240.713000,-0.041377,17.457924,0.052467
2241.195000,-0.038516,17.461735,0.052467
2241.677000,-0.036701,17.465605,0.052467
2242.159000,-0.036185,17.469534,0.052467
2242.641000,-0.034566,17.473520,0.052467
2243.123000,-0.033825,17.477562,0.052467
2243.605000,-0.034067,17.481661,0.052467
2244.087000,-0.035998,17.485814,0.052467
2244.569000,-0.037665,17.490020,0.052467
2245.051000,-0.039379,17.494279,0.052467
2245.533000,-0.041686,17.498590,0.052467
2246.015000,-0.043578,17.502951,0.052467
2246.497000,-0.044726,17.507363,0.052467
2246.979000,-0.045773,17.511823,0.052467
2247.461000,-0.046150,17.516331,0.052467
2247.943000,-0.045154,17.520885,0.052467
2248.425000,-0.044160,17.525486,0.052467
2248.907000,-0.042894,17.530132,0.052467
2249.389000,-0.041131,17.534821,0.052467
2249.871000,-0.039745,17.539554,0.052467
2250.353000,-0.038294,17.544328,0.052467
2250.835000,-0.038317,17.549144,0.052467
2251.317000,-0.039524,17.554000,0.052467
2251.799000,-0.039109,17.558895,0.052467
2252.281000,-0.039056,17.563829,0.052467
2252.763000,-0.037097,17.568799,0.052467
2253.245000,-0.034386,17.573806,0.052467
2253.727000,-0.032270,17.578849,0.052467
2254.209000,-0.030556,17.583926,0.052467
2254.691000,-0.027370,17.589036,0.052467
2255.173000,-0.024123,17.594179,0.052467
2255.655000,-0.020786,17.599354,0.052467
2256.137000,-0.018005,17.604559,0.052467
2256.619000,-0.015590,17.609794,0.052467
2257.101000,-0.013950,17.615058,0.052467
2257.583000,-0.013730,17.620349,0.052467
2258.065000,-0.015623,17.625668,0.052467
2258.547000,-0.016014,17.631013,0.052467
2259.029000,-0.016254,17.636383,0.052467
2259.511000,-0.016511,17.641777,0.052467
2259.993000,-0.017087,17.647195,0.052467
2260.475000,-0.018951,17.652634,0.052467
2260.957000,-0.021636,17.658096,0.052467
2261.439000,-0.024074,17.663578,0.052467
2261.921000,-0.026047,17.669080,0.052467
2262.403000,-0.024854,17.674600,0.052467
2262.885000,-0.024531,17.680139,0.052467
2263.367000,-0.024178,17.685695,0.052467
2263.849000,-0.022033,17.691267,0.052467
2264.331000,-0.018203,17.696854,0.052467
2264.813000,-0.015441,17.702455,0.052467
2265.295000,-0.012200,17.708070,0.052467
2265.777000,-0.008231,17.713698,0.052467
2266.259000,-0.004277,17.719338,0.052467
2266.741000,-0.000899,17.724988,0.052467
2267.223000,0.001971,17.730649,0.052467
2267.705000,0.004104,17.736319,0.052467
2268.187000,0.005997,17.741997,0.052467
2268.669000,0.008543,17.747683,0.052467
2269.151000,0.011634,17.753376,0.052467
2269.633000,0.012420,17.759074,0.052467
2270.115000,0.012863,17.764778,0.052467
2270.597000,0.015231,17.770486,0.052467
2271.079000,0.017688,17.776197,0.052467
2271.561000,0.017957,17.781911,0.052467
2272.043000,0.017578,17.787627,0.052467
2272.525000,0.017646,17.793343,0.052467
2273.007000,0.017553,17.799061,0.052467
2273.489000,0.018297,17.804777,0.052467
2273.971000,0.019815,17.810493,0.052467
2274.453000,0.021380,17.816206,0.052467
2274.935000,0.022126,17.821917,0.052467
2275.417000,0.022449,17.827624,0.052467
2275.899000,0.022861,17.833326,0.052467
2276.381000,0.025749,17.839024,0.052467
2276.863000,0.029425,17.844716,0.052467
2277.345000,0.035250,17.850402,0.052467
2277.827000,0.039608,17.856080,0.052467
2278.309000,0.044077,17.861751,0.052467
2278.791000,0.049780,17.867413,0.052467
2279.273000,0.054950,17.873066,0.052467
2279.755000,0.060377,17.878709,0.052467
2280.237000,0.065664,17.884342,0.052467
2280.719000,0.070143,17.889963,0.052467
2281.201000,0.073324,17.895573,0.052467
2281.683000,0.075031,17.901170,0.052467
2282.165000,0.076174,17.906754,0.052467
2282.647000,0.077650,17.912325,0.052467
2283.129000,0.079857,17.917881,0.052467
2283.611000,0.082838,17.923423,0.052467
2284.093000,0.084456,17.928949,0.052467
2284.575000,0.084904,17.934459,0.052467
2285.057000,0.087671,17.939953,0.052467
2285.539000,0.089655,17.945429,0.052467
2286.021000,0.090946,17.950889,0.052467
2286.503000,0.092837,17.956330,0.052467
2286.985000,0.093754,17.961753,0.052467
2287.467000,0.092958,17.967157,0.052467
2287.949000,0.091865,17.972542,0.052467
2288.431000,0.090225,17.977907,0.052467
2288.913000,0.086691,17.983252,0.052467
2289.395000,0.081841,17.988576,0.052467
2289.877000,0.076594,17.993879,0.052467
2290.359000,0.072352,17.999161,0.052467
2290.841000,0.067767,18.004422,0.052467
2291.323000,0.062374,18.009660,0.052467
2291.805000,0.057644,18.014876,0.052467
2292.287000,0.050944,18.020069,0.052467
2292.769000,0.045824,18.025239,0.052467
2293.251000,0.042033,18.030385,0.052467
2293.733000,0.037424,18.035508,0.052467
2294.215000,0.032421,18.040607,0.052467
2294.697000,0.028806,18.045682,0.052467
2295.179000,0.024275,18.050733,0.052467
2295.661000,0.019276,18.055759,0.052467
2296.143000,0.014823,18.060759,0.052467
2296.625000,0.011845,18.065735,0.052467
2297.107000,0.009906,18.070685,0.052467
2297.589000,0.009072,18.075609,0.052467
2298.071000,0.005922,18.080508,0.052467
2298.553000,0.004721,18.085380,0.052467
2299.035000,0.003710,18.090226,0.052467
2299.517000,0.004991,18.095045,0.052467
2299.999000,0.008899,18.099838,0.052467
2300.481000,0.012941,18.104604,0.052467
2300.963000,0.014883,18.109342,0.052467
2301.445000,0.015270,18.114053,0.052467
2301.927000,0.016371,18.118737,0.052467
2302.409000,0.016566,18.123393,0.052467
2302.891000,0.015321,18.128021,0.052467
2303.373000,0.012216,18.132621,0.052467
2303.855000,0.008047,18.137193,0.052467
2304.337000,0.001969,18.141737,0.052467
2304.819000,-0.005462,18.146252,0.052467
2305.301000,-0.013171,18.150739,0.052467
2305.783000,-0.021895,18.155196,0.052467
2306.265000,-0.028407,18.159625,0.052467
2306.747000,-0.033324,18.164026,0.052467
2307.229000,-0.039240,18.168397,0.052467
2307.711000,-0.044804,18.172739,0.052467
2308.193000,-0.047047,18.177051,0.052467
2308.675000,-0.045718,18.181334,0.052467
2309.157000,-0.044591,18.185588,0.052467
2309.639000,-0.043044,18.189812,0.052467
2310.121000,-0.039567,18.194006,0.052467
2310.603000,-0.032044,18.198171,0.052467
2311.085000,-0.024012,18.202305,0.052467
2311.567000,-0.012709,18.206409,0.052467
2312.049000,-0.001523,18.210483,0.052467
2312.531000,0.008560,18.214527,0.052467
2313.013000,0.020542,18.218540,0.052467
2313.495000,0.032799,18.222522,0.052467
2313.977000,0.043889,18.226474,0.052467
2314.459000,0.054135,18.230395,0.052467
2314.941000,0.064042,18.234285,0.052467
2315.423000,0.070853,18.238144,0.052467
2315.905000,0.075587,18.241973,0.052467
2316.387000,0.079258,18.245770,0.052467
2316.869000,0.082335,18.249536,0.052467
2317.351000,0.084682,18.253272,0.052467
2317.833000,0.086044,18.256976,0.052467
2318.315000,0.087492,18.260649,0.052467
2318.797000,0.088210,18.264291,0.052467
2319.279000,0.086113,18.267903,0.052467
2319.761000,0.085012,18.271483,0.052467
2320.243000,0.084942,18.275033,0.052467
2320.725000,0.083388,18.278551,0.052467
2321.207000,0.079914,18.282040,0.052467
2321.689000,0.074784,18.285497,0.052467
2322.171000,0.067325,18.288924,0.052467
2322.653000,0.059477,18.292321,0.052467
2323.135000,0.050815,18.295688,0.052467
2323.617000,0.041203,18.299024,0.052467
2324.099000,0.031937,18.302331,0.052467
2324.581000,0.022867,18.305609,0.052467
2325.063000,0.012871,18.308856,0.052467
2325.545000,0.003940,18.312075,0.052467
2326.027000,-0.004071,18.315264,0.052467
2326.509000,-0.010491,18.318425,0.052467
2326.991000,-0.014717,18.321557,0.052467
2327.473000,-0.017961,18.324661,0.052467
2327.955000,-0.020105,18.327736,0.052467
2328.437000,-0.021788,18.330783,0.052467
2328.919000,-0.023432,18.333803,0.052467
2329.401000,-0.024836,18.336795,0.052467
2329.883000,-0.024667,18.339760,0.052467
2330.365000,-0.026904,18.342697,0.052467
2330.847000,-0.029896,18.345608,0.052467
2331.329000,-0.033576,18.348492,0.052467
2331.811000,-0.039271,18.351350,0.052467
2332.293000,-0.044536,18.354182,0.052467
2332.775000,-0.050226,18.356988,0.052467
2333.257000,-0.057233,18.359769,0.052467
2333.739000,-0.062466,18.362524,0.052467
2334.221000,-0.064832,18.365253,0.052467
2334.703000,-0.064683,18.367958,0.052467
2335.185000,-0.060705,18.370637,0.052467
2335.667000,-0.053183,18.373291,0.052467
2336.149000,-0.041485,18.375919,0.052467
2336.631000,-0.026848,18.378521,0.052467
2337.113000,-0.013122,18.381096,0.052467
2337.595000,0.002130,18.383645,0.052467
2338.077000,0.016365,18.386167,0.052467
2338.559000,0.027908,18.388661,0.052467
2339.041000,0.037695,18.391128,0.052467
2339.523000,0.043151,18.393567,0.052467
2340.005000,0.045312,18.395977,0.052467
2340.487000,0.043190,18.398358,0.052467
2340.969000,0.038908,18.400711,0.052467
2341.451000,0.033222,18.403034,0.052467
2341.933000,0.027571,18.405327,0.052467
2342.415000,0.021700,18.407591,0.052467
2342.897000,0.016435,18.409825,0.052467
2343.379000,0.011233,18.412028,0.052467
2343.861000,0.007171,18.414201,0.052467
2344.343000,0.004694,18.416342,0.052467
2344.825000,0.003080,18.418453,0.052467
2345.307000,0.002060,18.420533,0.052467
2345.789000,0.001901,18.422581,0.052467
2346.271000,0.000664,18.424597,0.052467
2346.753000,-0.000239,18.426581,0.052467
2347.235000,-0.001041,18.428533,0.052467
2347.717000,-0.003048,18.430453,0.052467
2348.199000,-0.005358,18.432340,0.052467
2348.681000,-0.009705,18.434195,0.052467
2349.163000,-0.014585,18.436016,0.052467
2349.645000,-0.018093,18.437805,0.052467
2350.127000,-0.023853,18.439560,0.052467
2350.609000,-0.028208,18.441281,0.052467
2351.091000,-0.031787,18.442969,0.052467
2351.573000,-0.035545,18.444624,0.052467
2352.055000,-0.039389,18.446244,0.052467
2352.537000,-0.041884,18.447830,0.052467
2353.019000,-0.043483,18.449382,0.052467
2353.501000,-0.043797,18.450899,0.052467
2353.983000,-0.043954,18.452382,0.052467
2354.465000,-0.043388,18.453829,0.052467
2354.947000,-0.040377,18.455242,0.052467
2355.429000,-0.036987,18.456620,0.052467
2355.911000,-0.032300,18.457962,0.052467
2356.393000,-0.027613,18.459268,0.052467
2356.875000,-0.026998,18.460539,0.052467
2357.357000,-0.028099,18.461773,0.052467
2357.839000,-0.030474,18.462972,0.052467
2358.321000,-0.035538,18.464134,0.052467
2358.803000,-0.041721,18.465259,0.052467
2359.285000,-0.047328,18.466348,0.052467
2359.767000,-0.052374,18.467400,0.052467
2360.249000,-0.055593,18.468415,0.052467
2360.731000,-0.051376,18.469392,0.052467
2361.213000,-0.042640,18.470332,0.052467
2361.695000,-0.031592,18.471234,0.052467
2362.177000,-0.018473,18.472097,0.052467
2362.659000,-0.004628,18.472920,0.052467
2363.141000,0.007294,18.473704,0.052467
2363.623000,0.017550,18.474447,0.052467
2364.105000,0.023987,18.475150,0.052467
2364.587000,0.025354,18.475811,0.052467
2365.069000,0.020641,18.476431,0.052467
2365.551000,0.012025,18.477008,0.052467
2366.033000,0.001116,18.477542,0.052467
2366.515000,-0.010632,18.478034,0.052467
2366.997000,-0.020101,18.478481,0.052467
2367.479000,-0.027023,18.478885,0.052467
2367.961000,-0.034678,18.479243,0.052467
2368.443000,-0.041221,18.479557,0.052467
2368.925000,-0.047831,18.479825,0.052467
2369.407000,-0.050306,18.480047,0.052467
2369.889000,-0.048809,18.480223,0.052467
2370.371000,-0.043863,18.480352,0.052467
2370.853000,-0.038382,18.480433,0.052467
2371.335000,-0.032443,18.480467,0.052467
2371.817000,-0.025115,18.480453,0.052467
2372.299000,-0.016964,18.480390,0.052467
2372.781000,-0.009172,18.480277,0.052467
2373.263000,-0.001270,18.480116,0.052467
2373.745000,0.006240,18.479904,0.052467
2374.227000,0.012579,18.479642,0.052467
2374.709000,0.018336,18.479329,0.052467
2375.191000,0.021565,18.478964,0.052467
2375.673000,0.023004,18.478548,0.052467
2376.155000,0.026093,18.478080,0.052467
2376.637000,0.028106,18.477560,0.052467
2377.119000,0.029319,18.476986,0.052467
2377.601000,0.031898,18.476360,0.052467
2378.083000,0.034291,18.475679,0.052467
2378.565000,0.037173,18.474945,0.052467
2379.047000,0.040325,18.474156,0.052467
2379.529000,0.043621,18.473313,0.052467
2380.011000,0.047404,18.472415,0.052467
2380.493000,0.052044,18.471461,0.052467
2380.975000,0.057322,18.470452,0.052467
2381.457000,0.062620,18.469387,0.052467
2381.939000,0.067998,18.468265,0.052467
2382.421000,0.074437,18.467087,0.052467
2382.903000,0.081878,18.465852,0.052467
2383.385000,0.090512,18.464560,0.052467
2383.867000,0.101421,18.463211,0.052467
2384.349000,0.113749,18.461804,0.052467
2384.831000,0.125145,18.460339,0.052467
2385.313000,0.136751,18.458817,0.052467
2385.795000,0.147572,18.457236,0.052467
2386.277000,0.157658,18.455597,0.052467
2386.759000,0.167208,18.453899,0.052467
2387.241000,0.174906,18.452143,0.052467
2387.723000,0.180399,18.450328,0.052467
2388.205000,0.185487,18.448455,0.052467
2388.687000,0.188226,18.446522,0.052467
2389.169000,0.189077,18.444531,0.052467
2389.651000,0.190639,18.442481,0.052467
2390.133000,0.191637,18.440372,0.052467
2390.615000,0.190682,18.438204,0.052467
2391.097000,0.188557,18.435978,0.052467
2391.579000,0.186347,18.433692,0.052467
2392.061000,0.184785,18.431349,0.052467
2392.543000,0.183986,18.428947,0.052467
2393.025000,0.182745,18.426486,0.052467
2393.507000,0.181632,18.423968,0.052467
2393.989000,0.179772,18.421392,0.052467
2394.471000,0.178451,18.418758,0.052467
2394.953000,0.177324,18.416067,0.052467
2395.435000,0.174349,18.413319,0.052467
2395.917000,0.171514,18.410514,0.052467
2396.399000,0.170008,18.407653,0.052467
2396.881000,0.167222,18.404736,0.052467
2397.363000,0.163214,18.401763,0.052467
2397.845000,0.160226,18.398734,0.052467
2398.327000,0.159455,18.395651,0.052467
2398.809000,0.158868,18.392513,0.052467
2399.291000,0.157897,18.389321,0.052467
2399.773000,0.155069,18.386076,0.052467
2400.255000,0.151875,18.382778,0.052467
2400.737000,0.150315,18.379427,0.052467
2401.219000,0.147558,18.376024,0.052467
2401.701000,0.143781,18.372570,0.052467
2402.183000,0.140806,18.369065,0.052467
2402.665000,0.138146,18.365509,0.052467
2403.147000,0.135539,18.361904,0.052467
2403.629000,0.134440,18.358250,0.052467
2404.111000,0.132525,18.354548,0.052467
2404.593000,0.130829,18.350798,0.052467
2405.075000,0.129003,18.347001,0.052467
2405.557000,0.125588,18.343158,0.052467
2406.039000,0.122225,18.339269,0.052467
2406.521000,0.117733,18.335336,0.052467
2407.003000,0.112809,18.331358,0.052467
2407.485000,0.109198,18.327338,0.052467
2407.967000,0.104800,18.323274,0.052467
2408.449000,0.100195,18.319170,0.052467
2408.931000,0.095798,18.315024,0.052467
2409.413000,0.091357,18.310839,0.052467
2409.895000,0.088361,18.306614,0.052467
2410.377000,0.087163,18.302351,0.052467
2410.859000,0.084257,18.298051,0.052467
2411.341000,0.081071,18.293715,0.052467
2411.823000,0.077160,18.289343,0.052467
2412.305000,0.072498,18.284937,0.052467
2412.787000,0.067522,18.280496,0.052467
2413.269000,0.061542,18.276024,0.052467
2413.751000,0.055858,18.271519,0.052467
2414.233000,0.052004,18.266984,0.052467
2414.715000,0.048006,18.262419,0.052467
2415.197000,0.043844,18.257826,0.052467
2415.679000,0.041437,18.253204,0.052467
