wn1,R_obs1,R_fit1,wn2,R_obs2,R_fit2
2158.773000,-0.035054,-0.006408,2158.773000,-0.002442,0.002647
2159.255000,-0.033952,-0.007150,2159.255000,-0.004358,0.001968
2159.737000,-0.033967,-0.007891,2159.737000,-0.005787,0.001289
2160.219000,-0.034879,-0.008631,2160.219000,-0.006752,0.000610
2160.701000,-0.035514,-0.009369,2160.701000,-0.007711,-0.000069
2161.183000,-0.036551,-0.010106,2161.183000,-0.010167,-0.000748
2161.665000,-0.037758,-0.010841,2161.665000,-0.012841,-0.001427
2162.147000,-0.038907,-0.011575,2162.147000,-0.014592,-0.002105
2162.629000,-0.039833,-0.012307,2162.629000,-0.015026,-0.002783
2163.111000,-0.039795,-0.013037,2163.111000,-0.013417,-0.003461
2163.593000,-0.038533,-0.013765,2163.593000,-0.014286,-0.004138
2164.075000,-0.037583,-0.014490,2164.075000,-0.016091,-0.004814
2164.557000,-0.036482,-0.015214,2164.557000,-0.018051,-0.005490
2165.039000,-0.036849,-0.015935,2165.039000,-0.020167,-0.006164
2165.521000,-0.037576,-0.016654,2165.521000,-0.022599,-0.006838
2166.003000,-0.038538,-0.017370,2166.003000,-0.026693,-0.007510
2166.485000,-0.040242,-0.018083,2166.485000,-0.030285,-0.008182
2166.967000,-0.043020,-0.018794,2166.967000,-0.034747,-0.008852
2167.449000,-0.046188,-0.019502,2167.449000,-0.037812,-0.009520
2167.931000,-0.049824,-0.020207,2167.931000,-0.040116,-0.010187
2168.413000,-0.051655,-0.020909,2168.413000,-0.042218,-0.010853
2168.895000,-0.052850,-0.021607,2168.895000,-0.043422,-0.011517
2169.377000,-0.054429,-0.022303,2169.377000,-0.042154,-0.012179
2169.859000,-0.054065,-0.022995,2169.859000,-0.038311,-0.012839
2170.341000,-0.052419,-0.023683,2170.341000,-0.034823,-0.013497
2170.823000,-0.052330,-0.024368,2170.823000,-0.032698,-0.014154
2171.305000,-0.049903,-0.025050,2171.305000,-0.030887,-0.014808
2171.787000,-0.045854,-0.025727,2171.787000,-0.029433,-0.015460
2172.269000,-0.042950,-0.026401,2172.269000,-0.028575,-0.016109
2172.751000,-0.040297,-0.027070,2172.751000,-0.028028,-0.016756
2173.233000,-0.035835,-0.027736,2173.233000,-0.029168,-0.017401
2173.715000,-0.033317,-0.028398,2173.715000,-0.031080,-0.018042
2174.197000,-0.031835,-0.029055,2174.197000,-0.031326,-0.018682
2174.679000,-0.030278,-0.029708,2174.679000,-0.033572,-0.019318
2175.161000,-0.028989,-0.030356,2175.161000,-0.036332,-0.019951
2175.643000,-0.029290,-0.031000,2175.643000,-0.038570,-0.020582
2176.125000,-0.031493,-0.031639,2176.125000,-0.039081,-0.021209
2176.607000,-0.032195,-0.032274,2176.607000,-0.038986,-0.021833
2177.089000,-0.034119,-0.032904,2177.089000,-0.040315,-0.022454
2177.571000,-0.037107,-0.033528,2177.571000,-0.042435,-0.023072
2178.053000,-0.038569,-0.034148,2178.053000,-0.042048,-0.023686
2178.535000,-0.041467,-0.034763,2178.535000,-0.039891,-0.024297
2179.017000,-0.044041,-0.035373,2179.017000,-0.038231,-0.024904
2179.499000,-0.045324,-0.035977,2179.499000,-0.037510,-0.025507
2179.981000,-0.046734,-0.036576,2179.981000,-0.038035,-0.026106
2180.463000,-0.048788,-0.037169,2180.463000,-0.038188,-0.026702
2180.945000,-0.050263,-0.037757,2180.945000,-0.037465,-0.027294
2181.427000,-0.050198,-0.038340,2181.427000,-0.036779,-0.027881
2181.909000,-0.048268,-0.038917,2181.909000,-0.035438,-0.028465
2182.391000,-0.046506,-0.039487,2182.391000,-0.034391,-0.029044
2182.873000,-0.045407,-0.040053,2182.873000,-0.033997,-0.029619
2183.355000,-0.042244,-0.040612,2183.355000,-0.033543,-0.030189
2183.837000,-0.040881,-0.041165,2183.837000,-0.033161,-0.030756
2184.319000,-0.040726,-0.041712,2184.319000,-0.032680,-0.031317
2184.801000,-0.040897,-0.042253,2184.801000,-0.031605,-0.031874
2185.283000,-0.041050,-0.042787,2185.283000,-0.031276,-0.032426
2185.765000,-0.041016,-0.043316,2185.765000,-0.031300,-0.032974
2186.247000,-0.040923,-0.043838,2186.247000,-0.031440,-0.033516
2186.729000,-0.043183,-0.044353,2186.729000,-0.032485,-0.034054
2187.211000,-0.044194,-0.044862,2187.211000,-0.034605,-0.034587
2187.693000,-0.045725,-0.045364,2187.693000,-0.036357,-0.035114
2188.175000,-0.045563,-0.045860,2188.175000,-0.037737,-0.035636
2188.657000,-0.043661,-0.046349,2188.657000,-0.038628,-0.036153
2189.139000,-0.043649,-0.046831,2189.139000,-0.040754,-0.036665
2189.621000,-0.045164,-0.047306,2189.621000,-0.043198,-0.037172
2190.103000,-0.044477,-0.047774,2190.103000,-0.044682,-0.037673
2190.585000,-0.044839,-0.048235,2190.585000,-0.047145,-0.038168
2191.067000,-0.046040,-0.048689,2191.067000,-0.049365,-0.038658
2191.549000,-0.046022,-0.049135,2191.549000,-0.052082,-0.039142
2192.031000,-0.045079,-0.049575,2192.031000,-0.053762,-0.039620
2192.513000,-0.044980,-0.050007,2192.513000,-0.054632,-0.040093
2192.995000,-0.044944,-0.050432,2192.995000,-0.055853,-0.040559
2193.477000,-0.045491,-0.050849,2193.477000,-0.056942,-0.041020
2193.959000,-0.044278,-0.051259,2193.959000,-0.059018,-0.041475
2194.441000,-0.043363,-0.051662,2194.441000,-0.058604,-0.041923
2194.923000,-0.041784,-0.052057,2194.923000,-0.056570,-0.042366
2195.405000,-0.039282,-0.052444,2195.405000,-0.051676,-0.042802
2195.887000,-0.038059,-0.052823,2195.887000,-0.047350,-0.043232
2196.369000,-0.037864,-0.053195,2196.369000,-0.044027,-0.043656
2196.851000,-0.036418,-0.053559,2196.851000,-0.040884,-0.044073
2197.333000,-0.034651,-0.053915,2197.333000,-0.040761,-0.044484
2197.815000,-0.034723,-0.054263,2197.815000,-0.041422,-0.044888
2198.297000,-0.035023,-0.054604,2198.297000,-0.043869,-0.045286
2198.779000,-0.034822,-0.054936,2198.779000,-0.045110,-0.045677
2199.261000,-0.034727,-0.055260,2199.261000,-0.047062,-0.046061
2199.743000,-0.035930,-0.055576,2199.743000,-0.049195,-0.046439
2200.225000,-0.036622,-0.055884,2200.225000,-0.050987,-0.046810
2200.707000,-0.037740,-0.056184,2200.707000,-0.053147,-0.047174
2201.189000,-0.040147,-0.056475,2201.189000,-0.050939,-0.047531
2201.671000,-0.042868,-0.056758,2201.671000,-0.047613,-0.047882
2202.153000,-0.044001,-0.057033,2202.153000,-0.043689,-0.048225
2202.635000,-0.046759,-0.057300,2202.635000,-0.041501,-0.048561
2203.117000,-0.049552,-0.057558,2203.117000,-0.041555,-0.048890
2203.599000,-0.051035,-0.057808,2203.599000,-0.042256,-0.049212
2204.081000,-0.052311,-0.058049,2204.081000,-0.045081,-0.049527
2204.563000,-0.054845,-0.058282,2204.563000,-0.047188,-0.049835
2205.045000,-0.055436,-0.058506,2205.045000,-0.048307,-0.050135
2205.527000,-0.054898,-0.058722,2205.527000,-0.048950,-0.050428
2206.009000,-0.052166,-0.058929,2206.009000,-0.050889,-0.050714
2206.491000,-0.050603,-0.059128,2206.491000,-0.053293,-0.050992
2206.973000,-0.050004,-0.059318,2206.973000,-0.055590,-0.051263
2207.455000,-0.050063,-0.059499,2207.455000,-0.057246,-0.051527
2207.937000,-0.048540,-0.059671,2207.937000,-0.057263,-0.051783
2208.419000,-0.047654,-0.059835,2208.419000,-0.058259,-0.052031
2208.901000,-0.046969,-0.059990,2208.901000,-0.059398,-0.052272
2209.383000,-0.046428,-0.060137,2209.383000,-0.059078,-0.052505
2209.865000,-0.044774,-0.060275,2209.865000,-0.060151,-0.052731
2210.347000,-0.043990,-0.060403,2210.347000,-0.061917,-0.052949
2210.829000,-0.043872,-0.060523,2210.829000,-0.062934,-0.053159
2211.311000,-0.043827,-0.060635,2211.311000,-0.060891,-0.053362
2211.793000,-0.043289,-0.060737,2211.793000,-0.059044,-0.053557
2212.275000,-0.043006,-0.060831,2212.275000,-0.059091,-0.053744
2212.757000,-0.042035,-0.060915,2212.757000,-0.059829,-0.053923
2213.239000,-0.042388,-0.060991,2213.239000,-0.059102,-0.054095
2213.721000,-0.044010,-0.061058,2213.721000,-0.056661,-0.054258
2214.203000,-0.045586,-0.061116,2214.203000,-0.055749,-0.054414
2214.685000,-0.045485,-0.061165,2214.685000,-0.055685,-0.054562
2215.167000,-0.046207,-0.061206,2215.167000,-0.055749,-0.054702
2215.649000,-0.046795,-0.061237,2215.649000,-0.056217,-0.054834
2216.131000,-0.045091,-0.061260,2216.131000,-0.056006,-0.054958
2216.613000,-0.043632,-0.061273,2216.613000,-0.057212,-0.055074
2217.095000,-0.043247,-0.061278,2217.095000,-0.057250,-0.055182
2217.577000,-0.040928,-0.061274,2217.577000,-0.056167,-0.055282
2218.059000,-0.039300,-0.061261,2218.059000,-0.055913,-0.055374
2218.541000,-0.039824,-0.061239,2218.541000,-0.056415,-0.055458
2219.023000,-0.039059,-0.061208,2219.023000,-0.055800,-0.055535
2219.505000,-0.039112,-0.061168,2219.505000,-0.053278,-0.055603
2219.987000,-0.040092,-0.061119,2219.987000,-0.050303,-0.055663
2220.469000,-0.041936,-0.061062,2220.469000,-0.047423,-0.055715
2220.951000,-0.043563,-0.060996,2220.951000,-0.046606,-0.055759
2221.433000,-0.044393,-0.060920,2221.433000,-0.046981,-0.055794
2221.915000,-0.045301,-0.060837,2221.915000,-0.047496,-0.055822
2222.397000,-0.046118,-0.060744,2222.397000,-0.047465,-0.055842
2222.879000,-0.045969,-0.060642,2222.879000,-0.045384,-0.055854
2223.361000,-0.045254,-0.060532,2223.361000,-0.043942,-0.055857
2223.843000,-0.044542,-0.060413,2223.843000,-0.043004,-0.055853
2224.325000,-0.044273,-0.060285,2224.325000,-0.041736,-0.055840
2224.807000,-0.044060,-0.060148,2224.807000,-0.041249,-0.055820
2225.289000,-0.044642,-0.060003,2225.289000,-0.039383,-0.055791
2225.771000,-0.043526,-0.059849,2225.771000,-0.038037,-0.055755
2226.253000,-0.043827,-0.059686,2226.253000,-0.037947,-0.055710
2226.735000,-0.044506,-0.059515,2226.735000,-0.039241,-0.055657
2227.217000,-0.044615,-0.059336,2227.217000,-0.040186,-0.055597
2227.699000,-0.044406,-0.059147,2227.699000,-0.041243,-0.055528
2228.181000,-0.043697,-0.058950,2228.181000,-0.042918,-0.055451
2228.663000,-0.042822,-0.058745,2228.663000,-0.043500,-0.055367
2229.145000,-0.041735,-0.058531,2229.145000,-0.042786,-0.055274
2229.627000,-0.041123,-0.058309,2229.627000,-0.041738,-0.055174
2230.109000,-0.041851,-0.058078,2230.109000,-0.041894,-0.055065
2230.591000,-0.043419,-0.057839,2230.591000,-0.041814,-0.054949
2231.073000,-0.046147,-0.057592,2231.073000,-0.041377,-0.054824
2231.555000,-0.046456,-0.057336,2231.555000,-0.040907,-0.054692
2232.037000,-0.047979,-0.057072,2232.037000,-0.040803,-0.054552
2232.519000,-0.048864,-0.056800,2232.519000,-0.041480,-0.054404
2233.001000,-0.049844,-0.056520,2233.001000,-0.042734,-0.054249
2233.483000,-0.050398,-0.056231,2233.483000,-0.044171,-0.054085
2233.965000,-0.050095,-0.055935,2233.965000,-0.044718,-0.053914
2234.447000,-0.048062,-0.055630,2234.447000,-0.044421,-0.053735
2234.929000,-0.045242,-0.055318,2234.929000,-0.044433,-0.053548
2235.411000,-0.042858,-0.054998,2235.411000,-0.045330,-0.053354
2235.893000,-0.040588,-0.054669,2235.893000,-0.045958,-0.053152
2236.375000,-0.038455,-0.054333,2236.375000,-0.046130,-0.052943
2236.857000,-0.037984,-0.053989,2236.857000,-0.046242,-0.052726
2237.339000,-0.036610,-0.053638,2237.339000,-0.047897,-0.052501
2237.821000,-0.035906,-0.053278,2237.821000,-0.048713,-0.052269
2238.303000,-0.034712,-0.052911,2238.303000,-0.048517,-0.052029
2238.785000,-0.035759,-0.052537,2238.785000,-0.047325,-0.051782
2239.267000,-0.035763,-0.052155,2239.267000,-0.046057,-0.051528
2239.749000,-0.036395,-0.051765,2239.749000,-0.044860,-0.051266
2240.231000,-0.036512,-0.051368,2240.231000,-0.043889,-0.050997
2240.713000,-0.036518,-0.050964,2240.713000,-0.041377,-0.050720
2241.195000,-0.035252,-0.050553,2241.195000,-0.038516,-0.050437
2241.677000,-0.033644,-0.050134,2241.677000,-0.036701,-0.050146
2242.159000,-0.033106,-0.049708,2242.159000,-0.036185,-0.049848
2242.641000,-0.031140,-0.049275,2242.641000,-0.034566,-0.049543
2243.123000,-0.029470,-0.048836,2243.123000,-0.033825,-0.049231
2243.605000,-0.028162,-0.048389,2243.605000,-0.034067,-0.048912
2244.087000,-0.025220,-0.047935,2244.087000,-0.035998,-0.048586
2244.569000,-0.022906,-0.047474,2244.569000,-0.037665,-0.048253
2245.051000,-0.020519,-0.047007,2245.051000,-0.039379,-0.047913
2245.533000,-0.019476,-0.046533,2245.533000,-0.041686,-0.047566
2246.015000,-0.017880,-0.046053,2246.015000,-0.043578,-0.047213
2246.497000,-0.017277,-0.045566,2246.497000,-0.044726,-0.046853
2246.979000,-0.015172,-0.045072,2246.979000,-0.045773,-0.046486
2247.461000,-0.012962,-0.044572,2247.461000,-0.046150,-0.046113
2247.943000,-0.011489,-0.044066,2247.943000,-0.045154,-0.045733
2248.425000,-0.010207,-0.043554,2248.425000,-0.044160,-0.045347
2248.907000,-0.008774,-0.043035,2248.907000,-0.042894,-0.044954
2249.389000,-0.006761,-0.042511,2249.389000,-0.041131,-0.044555
2249.871000,-0.005512,-0.041980,2249.871000,-0.039745,-0.044150
2250.353000,-0.003805,-0.041444,2250.353000,-0.038294,-0.043738
2250.835000,-0.002991,-0.040901,2250.835000,-0.038317,-0.043320
2251.317000,-0.003567,-0.040353,2251.317000,-0.039524,-0.042896
2251.799000,-0.003130,-0.039800,2251.799000,-0.039109,-0.042467
2252.281000,-0.003276,-0.039240,2252.281000,-0.039056,-0.042031
2252.763000,-0.004617,-0.038675,2252.763000,-0.037097,-0.041589
2253.245000,-0.005457,-0.038105,2253.245000,-0.034386,-0.041141
2253.727000,-0.003716,-0.037530,2253.727000,-0.032270,-0.040688
2254.209000,-0.002612,-0.036949,2254.209000,-0.030556,-0.040229
2254.691000,-0.001886,-0.036363,2254.691000,-0.027370,-0.039764
2255.173000,-0.000303,-0.035772,2255.173000,-0.024123,-0.039294
2255.655000,0.002085,-0.035176,2255.655000,-0.020786,-0.038818
2256.137000,0.004522,-0.034575,2256.137000,-0.018005,-0.038337
2256.619000,0.006263,-0.033970,2256.619000,-0.015590,-0.037850
2257.101000,0.006973,-0.033359,2257.101000,-0.013950,-0.037358
2257.583000,0.006906,-0.032744,2257.583000,-0.013730,-0.036861
2258.065000,0.006501,-0.032125,2258.065000,-0.015623,-0.036359
2258.547000,0.007109,-0.031501,2258.547000,-0.016014,-0.035852
2259.029000,0.007660,-0.030873,2259.029000,-0.016254,-0.035339
2259.511000,0.005646,-0.030240,2259.511000,-0.016511,-0.034822
2259.993000,0.004825,-0.029604,2259.993000,-0.017087,-0.034300
2260.475000,0.004914,-0.028963,2260.475000,-0.018951,-0.033774
2260.957000,0.004738,-0.028318,2260.957000,-0.021636,-0.033242
2261.439000,0.005582,-0.027670,2261.439000,-0.024074,-0.032706
2261.921000,0.006331,-0.027018,2261.921000,-0.026047,-0.032166
2262.403000,0.008283,-0.026362,2262.403000,-0.024854,-0.031621
2262.885000,0.010202,-0.025702,2262.885000,-0.024531,-0.031071
2263.367000,0.011984,-0.025039,2263.367000,-0.024178,-0.030518
2263.849000,0.012280,-0.024373,2263.849000,-0.022033,-0.029960
2264.331000,0.014248,-0.023703,2264.331000,-0.018203,-0.029398
2264.813000,0.016829,-0.023031,2264.813000,-0.015441,-0.028832
2265.295000,0.019962,-0.022355,2265.295000,-0.012200,-0.028262
2265.777000,0.022451,-0.021676,2265.777000,-0.008231,-0.027689
2266.259000,0.023270,-0.020994,2266.259000,-0.004277,-0.027111
2266.741000,0.024718,-0.020310,2266.741000,-0.000899,-0.026530
2267.223000,0.025204,-0.019623,2267.223000,0.001971,-0.025945
2267.705000,0.025414,-0.018933,2267.705000,0.004104,-0.025357
2268.187000,0.025494,-0.018241,2268.187000,0.005997,-0.024766
2268.669000,0.025669,-0.017547,2268.669000,0.008543,-0.024171
2269.151000,0.025695,-0.016850,2269.151000,0.011634,-0.023572
2269.633000,0.024835,-0.016151,2269.633000,0.012420,-0.022971
2270.115000,0.023709,-0.015450,2270.115000,0.012863,-0.022367
2270.597000,0.020302,-0.014747,2270.597000,0.015231,-0.021759
2271.079000,0.019367,-0.014043,2271.079000,0.017688,-0.021149
2271.561000,0.018888,-0.013336,2271.561000,0.017957,-0.020536
2272.043000,0.019711,-0.012628,2272.043000,0.017578,-0.019920
2272.525000,0.022259,-0.011919,2272.525000,0.017646,-0.019302
2273.007000,0.025008,-0.011208,2273.007000,0.017553,-0.018681
2273.489000,0.027987,-0.010495,2273.489000,0.018297,-0.018057
2273.971000,0.031198,-0.009782,2273.971000,0.019815,-0.017432
2274.453000,0.035233,-0.009067,2274.453000,0.021380,-0.016804
2274.935000,0.038258,-0.008352,2274.935000,0.022126,-0.016174
2275.417000,0.040348,-0.007635,2275.417000,0.022449,-0.015542
2275.899000,0.041920,-0.006918,2275.899000,0.022861,-0.014908
2276.381000,0.044436,-0.006200,2276.381000,0.025749,-0.014272
2276.863000,0.045996,-0.005482,2276.863000,0.029425,-0.013634
2277.345000,0.046819,-0.004763,2277.345000,0.035250,-0.012995
2277.827000,0.049089,-0.004044,2277.827000,0.039608,-0.012354
2278.309000,0.051007,-0.003324,2278.309000,0.044077,-0.011711
2278.791000,0.054095,-0.002604,2278.791000,0.049780,-0.011067
2279.273000,0.057835,-0.001885,2279.273000,0.054950,-0.010422
2279.755000,0.061402,-0.001165,2279.755000,0.060377,-0.009776
2280.237000,0.065219,-0.000446,2280.237000,0.065664,-0.009129
2280.719000,0.067922,0.000274,2280.719000,0.070143,-0.008480
2281.201000,0.069978,0.000992,2281.201000,0.073324,-0.007831
2281.683000,0.070332,0.001711,2281.683000,0.075031,-0.007180
2282.165000,0.069858,0.002428,2282.165000,0.076174,-0.006530
2282.647000,0.068819,0.003145,2282.647000,0.077650,-0.005878
2283.129000,0.068908,0.003861,2283.129000,0.079857,-0.005226
2283.611000,0.068382,0.004577,2283.611000,0.082838,-0.004573
2284.093000,0.067471,0.005291,2284.093000,0.084456,-0.003921
2284.575000,0.066763,0.006004,2284.575000,0.084904,-0.003267
2285.057000,0.065111,0.006716,2285.057000,0.087671,-0.002614
2285.539000,0.063546,0.007426,2285.539000,0.089655,-0.001961
2286.021000,0.062421,0.008135,2286.021000,0.090946,-0.001308
2286.503000,0.060504,0.008842,2286.503000,0.092837,-0.000655
2286.985000,0.057884,0.009548,2286.985000,0.093754,-0.000002
2287.467000,0.054977,0.010252,2287.467000,0.092958,0.000651
2287.949000,0.053433,0.010954,2287.949000,0.091865,0.001303
2288.431000,0.051334,0.011655,2288.431000,0.090225,0.001954
2288.913000,0.049697,0.012353,2288.913000,0.086691,0.002605
2289.395000,0.047201,0.013049,2289.395000,0.081841,0.003256
2289.877000,0.046160,0.013742,2289.877000,0.076594,0.003905
2290.359000,0.046004,0.014434,2290.359000,0.072352,0.004554
2290.841000,0.046942,0.015122,2290.841000,0.067767,0.005201
2291.323000,0.048742,0.015809,2291.323000,0.062374,0.005847
2291.805000,0.050930,0.016492,2291.805000,0.057644,0.006493
2292.287000,0.052440,0.017173,2292.287000,0.050944,0.007137
2292.769000,0.054149,0.017851,2292.769000,0.045824,0.007779
2293.251000,0.055689,0.018525,2293.251000,0.042033,0.008420
2293.733000,0.057311,0.019197,2293.733000,0.037424,0.009060
2294.215000,0.059425,0.019866,2294.215000,0.032421,0.009697
2294.697000,0.062107,0.020531,2294.697000,0.028806,0.010333
2295.179000,0.064597,0.021193,2295.179000,0.024275,0.010968
2295.661000,0.067285,0.021851,2295.661000,0.019276,0.011600
2296.143000,0.068507,0.022506,2296.143000,0.014823,0.012230
2296.625000,0.070279,0.023157,2296.625000,0.011845,0.012858
2297.107000,0.072802,0.023805,2297.107000,0.009906,0.013484
2297.589000,0.074097,0.024448,2297.589000,0.009072,0.014107
2298.071000,0.073815,0.025088,2298.071000,0.005922,0.014728
2298.553000,0.073128,0.025724,2298.553000,0.004721,0.015347
2299.035000,0.071859,0.026355,2299.035000,0.003710,0.015963
2299.517000,0.070704,0.026982,2299.517000,0.004991,0.016576
2299.999000,0.068711,0.027605,2299.999000,0.008899,0.017187
2300.481000,0.066296,0.028223,2300.481000,0.012941,0.017795
2300.963000,0.065352,0.028837,2300.963000,0.014883,0.018399
2301.445000,0.065732,0.029447,2301.445000,0.015270,0.019001
2301.927000,0.066332,0.030051,2301.927000,0.016371,0.019600
2302.409000,0.066764,0.030651,2302.409000,0.016566,0.020195
2302.891000,0.067268,0.031246,2302.891000,0.015321,0.020787
2303.373000,0.068510,0.031836,2303.373000,0.012216,0.021376
2303.855000,0.069405,0.032421,2303.855000,0.008047,0.021961
2304.337000,0.068535,0.033001,2304.337000,0.001969,0.022543
2304.819000,0.068233,0.033576,2304.819000,-0.005462,0.023121
2305.301000,0.069123,0.034145,2305.301000,-0.013171,0.023695
2305.783000,0.070049,0.034709,2305.783000,-0.021895,0.024265
2306.265000,0.069558,0.035267,2306.265000,-0.028407,0.024832
2306.747000,0.069049,0.035820,2306.747000,-0.033324,0.025395
2307.229000,0.069814,0.036368,2307.229000,-0.039240,0.025953
2307.711000,0.072068,0.036910,2307.711000,-0.044804,0.026508
2308.193000,0.072721,0.037445,2308.193000,-0.047047,0.027058
2308.675000,0.072392,0.037975,2308.675000,-0.045718,0.027604
2309.157000,0.071468,0.038500,2309.157000,-0.044591,0.028145
2309.639000,0.069845,0.039018,2309.639000,-0.043044,0.028682
2310.121000,0.067284,0.039530,2310.121000,-0.039567,0.029215
2310.603000,0.065348,0.040036,2310.603000,-0.032044,0.029743
2311.085000,0.063364,0.040535,2311.085000,-0.024012,0.030266
2311.567000,0.062251,0.041029,2311.567000,-0.012709,0.030784
2312.049000,0.061826,0.041515,2312.049000,-0.001523,0.031298
2312.531000,0.060937,0.041996,2312.531000,0.008560,0.031806
2313.013000,0.060710,0.042470,2313.013000,0.020542,0.032310
2313.495000,0.061017,0.042937,2313.495000,0.032799,0.032809
2313.977000,0.062512,0.043398,2313.977000,0.043889,0.033302
2314.459000,0.063832,0.043852,2314.459000,0.054135,0.033790
2314.941000,0.065216,0.044299,2314.941000,0.064042,0.034273
2315.423000,0.066795,0.044740,2315.423000,0.070853,0.034751
2315.905000,0.067791,0.045173,2315.905000,0.075587,0.035223
2316.387000,0.068210,0.045600,2316.387000,0.079258,0.035690
2316.869000,0.070579,0.046019,2316.869000,0.082335,0.036151
2317.351000,0.073507,0.046432,2317.351000,0.084682,0.036607
2317.833000,0.074526,0.046837,2317.833000,0.086044,0.037057
2318.315000,0.076011,0.047235,2318.315000,0.087492,0.037501
2318.797000,0.077070,0.047626,2318.797000,0.088210,0.037939
2319.279000,0.078576,0.048009,2319.279000,0.086113,0.038372
2319.761000,0.080704,0.048385,2319.761000,0.085012,0.038798
2320.243000,0.081990,0.048754,2320.243000,0.084942,0.039218
2320.725000,0.082781,0.049115,2320.725000,0.083388,0.039633
2321.207000,0.083219,0.049468,2321.207000,0.079914,0.040041
2321.689000,0.084030,0.049814,2321.689000,0.074784,0.040443
2322.171000,0.083185,0.050153,2322.171000,0.067325,0.040839
2322.653000,0.081770,0.050483,2322.653000,0.059477,0.041229
2323.135000,0.080363,0.050806,2323.135000,0.050815,0.041612
2323.617000,0.080249,0.051121,2323.617000,0.041203,0.041989
2324.099000,0.078268,0.051429,2324.099000,0.031937,0.042359
2324.581000,0.074681,0.051728,2324.581000,0.022867,0.042723
2325.063000,0.071975,0.052020,2325.063000,0.012871,0.043080
2325.545000,0.068537,0.052303,2325.545000,0.003940,0.043431
2326.027000,0.067013,0.052579,2326.027000,-0.004071,0.043775
2326.509000,0.063934,0.052846,2326.509000,-0.010491,0.044112
2326.991000,0.059545,0.053106,2326.991000,-0.014717,0.044443
2327.473000,0.055819,0.053357,2327.473000,-0.017961,0.044767
2327.955000,0.051149,0.053600,2327.955000,-0.020105,0.045084
2328.437000,0.046865,0.053835,2328.437000,-0.021788,0.045394
2328.919000,0.041828,0.054062,2328.919000,-0.023432,0.045697
2329.401000,0.037814,0.054281,2329.401000,-0.024836,0.045993
2329.883000,0.035339,0.054491,2329.883000,-0.024667,0.046282
2330.365000,0.034927,0.054693,2330.365000,-0.026904,0.046564
2330.847000,0.036185,0.054887,2330.847000,-0.029896,0.046838
2331.329000,0.037393,0.055072,2331.329000,-0.033576,0.047106
2331.811000,0.040122,0.055249,2331.811000,-0.039271,0.047367
2332.293000,0.044775,0.055418,2332.293000,-0.044536,0.047620
2332.775000,0.051665,0.055578,2332.775000,-0.050226,0.047866
2333.257000,0.058251,0.055730,2333.257000,-0.057233,0.048105
2333.739000,0.064012,0.055873,2333.739000,-0.062466,0.048336
2334.221000,0.070034,0.056008,2334.221000,-0.064832,0.048560
2334.703000,0.075069,0.056134,2334.703000,-0.064683,0.048777
2335.185000,0.079561,0.056252,2335.185000,-0.060705,0.048986
2335.667000,0.081235,0.056362,2335.667000,-0.053183,0.049188
2336.149000,0.081525,0.056462,2336.149000,-0.041485,0.049382
2336.631000,0.080233,0.056554,2336.631000,-0.026848,0.049569
2337.113000,0.079488,0.056638,2337.113000,-0.013122,0.049748
2337.595000,0.076568,0.056713,2337.595000,0.002130,0.049920
2338.077000,0.070462,0.056779,2338.077000,0.016365,0.050084
2338.559000,0.064042,0.056837,2338.559000,0.027908,0.050241
2339.041000,0.056588,0.056887,2339.041000,0.037695,0.050390
2339.523000,0.048188,0.056927,2339.523000,0.043151,0.050531
2340.005000,0.039039,0.056959,2340.005000,0.045312,0.050665
2340.487000,0.029061,0.056983,2340.487000,0.043190,0.050791
2340.969000,0.021114,0.056997,2340.969000,0.038908,0.050909
2341.451000,0.015281,0.057004,2341.451000,0.033222,0.051019
2341.933000,0.008625,0.057001,2341.933000,0.027571,0.051122
2342.415000,0.002757,0.056990,2342.415000,0.021700,0.051217
2342.897000,0.000209,0.056971,2342.897000,0.016435,0.051305
2343.379000,0.000035,0.056942,2343.379000,0.011233,0.051384
2343.861000,0.003577,0.056906,2343.861000,0.007171,0.051456
2344.343000,0.006866,0.056860,2344.343000,0.004694,0.051520
2344.825000,0.010651,0.056806,2344.825000,0.003080,0.051577
2345.307000,0.016646,0.056744,2345.307000,0.002060,0.051625
2345.789000,0.022404,0.056673,2345.789000,0.001901,0.051666
2346.271000,0.026675,0.056593,2346.271000,0.000664,0.051699
2346.753000,0.030538,0.056505,2346.753000,-0.000239,0.051724
2347.235000,0.034239,0.056408,2347.235000,-0.001041,0.051742
2347.717000,0.037179,0.056303,2347.717000,-0.003048,0.051751
2348.199000,0.037533,0.056190,2348.199000,-0.005358,0.051753
2348.681000,0.035665,0.056068,2348.681000,-0.009705,0.051747
2349.163000,0.033634,0.055937,2349.163000,-0.014585,0.051733
2349.645000,0.033215,0.055798,2349.645000,-0.018093,0.051712
2350.127000,0.031373,0.055651,2350.127000,-0.023853,0.051682
2350.609000,0.029610,0.055495,2350.609000,-0.028208,0.051645
2351.091000,0.027902,0.055331,2351.091000,-0.031787,0.051600
2351.573000,0.026833,0.055159,2351.573000,-0.035545,0.051547
2352.055000,0.027833,0.054979,2352.055000,-0.039389,0.051487
2352.537000,0.027277,0.054790,2352.537000,-0.041884,0.051419
2353.019000,0.023667,0.054593,2353.019000,-0.043483,0.051343
2353.501000,0.020077,0.054388,2353.501000,-0.043797,0.051259
