wn1,R_obs1,R_fit1,wn2,R_obs2,R_fit2
1966.455000,-0.045552,-0.073033,1966.455000,-0.055778,-0.072194
1966.937000,-0.047755,-0.072996,1966.937000,-0.056628,-0.072272
1967.419000,-0.048701,-0.072949,1967.419000,-0.057705,-0.072340
1967.901000,-0.048391,-0.072892,1967.901000,-0.058496,-0.072397
1968.383000,-0.047248,-0.072824,1968.383000,-0.058293,-0.072445
1968.865000,-0.045848,-0.072746,1968.865000,-0.057714,-0.072482
1969.347000,-0.044205,-0.072658,1969.347000,-0.056400,-0.072509
1969.829000,-0.041782,-0.072560,1969.829000,-0.056705,-0.072526
1970.311000,-0.038037,-0.072451,1970.311000,-0.055570,-0.072533
1970.793000,-0.035652,-0.072332,1970.793000,-0.054336,-0.072529
1971.275000,-0.034052,-0.072203,1971.275000,-0.053062,-0.072516
1971.757000,-0.031257,-0.072063,1971.757000,-0.050689,-0.072492
1972.239000,-0.030858,-0.071914,1972.239000,-0.048804,-0.072458
1972.721000,-0.032208,-0.071754,1972.721000,-0.048686,-0.072413
1973.203000,-0.032935,-0.071584,1973.203000,-0.050886,-0.072359
1973.685000,-0.033294,-0.071404,1973.685000,-0.048334,-0.072294
1974.167000,-0.032012,-0.071214,1974.167000,-0.048755,-0.072219
1974.649000,-0.030665,-0.071014,1974.649000,-0.048489,-0.072135
1975.131000,-0.028695,-0.070804,1975.131000,-0.049810,-0.072039
1975.613000,-0.028782,-0.070584,1975.613000,-0.049228,-0.071934
1976.095000,-0.029259,-0.070355,1976.095000,-0.048620,-0.071819
1976.577000,-0.028300,-0.070115,1976.577000,-0.049313,-0.071694
1977.059000,-0.027574,-0.069865,1977.059000,-0.048234,-0.071559
1977.541000,-0.028341,-0.069606,1977.541000,-0.045613,-0.071413
1978.023000,-0.030239,-0.069337,1978.023000,-0.045994,-0.071258
1978.505000,-0.032652,-0.069058,1978.505000,-0.045670,-0.071093
1978.987000,-0.035848,-0.068769,1978.987000,-0.045419,-0.070918
1979.469000,-0.039689,-0.068471,1979.469000,-0.047451,-0.070732
1979.951000,-0.042462,-0.068163,1979.951000,-0.050943,-0.070537
1980.433000,-0.046660,-0.067846,1980.433000,-0.051528,-0.070333
1980.915000,-0.049426,-0.067519,1980.915000,-0.052838,-0.070118
1981.397000,-0.052348,-0.067183,1981.397000,-0.054598,-0.069894
1981.879000,-0.054152,-0.066837,1981.879000,-0.056772,-0.069659
1982.361000,-0.056072,-0.066482,1982.361000,-0.056176,-0.069415
1982.843000,-0.056318,-0.066118,1982.843000,-0.055273,-0.069162
1983.325000,-0.055627,-0.065744,1983.325000,-0.054187,-0.068899
1983.807000,-0.053483,-0.065361,1983.807000,-0.053875,-0.068626
1984.289000,-0.051274,-0.064970,1984.289000,-0.051895,-0.068344
1984.771000,-0.047381,-0.064569,1984.771000,-0.052552,-0.068052
1985.253000,-0.042772,-0.064159,1985.253000,-0.050513,-0.067750
1985.735000,-0.037717,-0.063740,1985.735000,-0.049222,-0.067440
1986.217000,-0.034309,-0.063312,1986.217000,-0.048428,-0.067120
1986.699000,-0.031117,-0.062876,1986.699000,-0.046949,-0.066790
1987.181000,-0.028943,-0.062431,1987.181000,-0.045160,-0.066452
1987.663000,-0.025496,-0.061977,1987.663000,-0.043922,-0.066104
1988.145000,-0.021795,-0.061514,1988.145000,-0.044283,-0.065747
1988.627000,-0.017475,-0.061043,1988.627000,-0.044391,-0.065381
1989.109000,-0.013600,-0.060564,1989.109000,-0.043965,-0.065006
1989.591000,-0.011460,-0.060076,1989.591000,-0.043504,-0.064621
1990.073000,-0.009770,-0.059579,1990.073000,-0.043217,-0.064228
1990.555000,-0.005979,-0.059075,1990.555000,-0.043887,-0.063826
1991.037000,-0.002801,-0.058562,1991.037000,-0.043122,-0.063416
1991.519000,0.000538,-0.058041,1991.519000,-0.042649,-0.062996
1992.001000,0.002392,-0.057513,1992.001000,-0.041199,-0.062568
1992.483000,0.002689,-0.056976,1992.483000,-0.040862,-0.062131
1992.965000,0.001076,-0.056431,1992.965000,-0.042007,-0.061686
1993.447000,-0.000514,-0.055879,1993.447000,-0.043302,-0.061232
1993.929000,-0.002882,-0.055319,1993.929000,-0.045159,-0.060769
1994.411000,-0.006561,-0.054751,1994.411000,-0.047172,-0.060299
1994.893000,-0.009482,-0.054176,1994.893000,-0.049145,-0.059820
1995.375000,-0.012368,-0.053594,1995.375000,-0.052731,-0.059332
1995.857000,-0.015806,-0.053004,1995.857000,-0.055347,-0.058837
1996.339000,-0.020748,-0.052406,1996.339000,-0.056626,-0.058334
1996.821000,-0.023569,-0.051802,1996.821000,-0.056364,-0.057822
1997.303000,-0.025383,-0.051190,1997.303000,-0.054892,-0.057303
1997.785000,-0.027630,-0.050572,1997.785000,-0.052688,-0.056776
1998.267000,-0.029172,-0.049946,1998.267000,-0.050870,-0.056241
1998.749000,-0.029477,-0.049314,1998.749000,-0.049851,-0.055698
1999.231000,-0.029286,-0.048675,1999.231000,-0.050128,-0.055148
1999.713000,-0.026375,-0.048030,1999.713000,-0.050275,-0.054590
2000.195000,-0.021795,-0.047377,2000.195000,-0.048308,-0.054025
2000.677000,-0.018780,-0.046719,2000.677000,-0.046382,-0.053453
2001.159000,-0.014877,-0.046054,2001.159000,-0.045102,-0.052873
2001.641000,-0.010334,-0.045383,2001.641000,-0.046934,-0.052286
2002.123000,-0.005129,-0.044705,2002.123000,-0.048655,-0.051692
2002.605000,-0.000641,-0.044022,2002.605000,-0.048313,-0.051091
2003.087000,0.002979,-0.043333,2003.087000,-0.047883,-0.050483
2003.569000,0.005442,-0.042638,2003.569000,-0.045622,-0.049868
2004.051000,0.006279,-0.041937,2004.051000,-0.044552,-0.049246
2004.533000,0.004915,-0.041230,2004.533000,-0.044025,-0.048618
2005.015000,0.003626,-0.040518,2005.015000,-0.044165,-0.047983
2005.497000,0.002481,-0.039800,2005.497000,-0.044155,-0.047342
2005.979000,0.002377,-0.039078,2005.979000,-0.044278,-0.046694
2006.461000,0.003683,-0.038350,2006.461000,-0.044805,-0.046040
2006.943000,0.004280,-0.037616,2006.943000,-0.044654,-0.045380
2007.425000,0.003309,-0.036878,2007.425000,-0.045426,-0.044714
2007.907000,0.004113,-0.036135,2007.907000,-0.045549,-0.044042
2008.389000,0.004515,-0.035387,2008.389000,-0.046877,-0.043363
2008.871000,0.006053,-0.034634,2008.871000,-0.045763,-0.042680
2009.353000,0.008095,-0.033877,2009.353000,-0.044021,-0.041990
2009.835000,0.009957,-0.033116,2009.835000,-0.043943,-0.041295
2010.317000,0.009134,-0.032350,2010.317000,-0.044206,-0.040594
2010.799000,0.008881,-0.031579,2010.799000,-0.045185,-0.039888
2011.281000,0.007691,-0.030805,2011.281000,-0.045067,-0.039177
2011.763000,0.007890,-0.030027,2011.763000,-0.045521,-0.038460
2012.245000,0.008318,-0.029244,2012.245000,-0.046016,-0.037738
2012.727000,0.008003,-0.028458,2012.727000,-0.046469,-0.037012
2013.209000,0.008156,-0.027669,2013.209000,-0.046990,-0.036280
2013.691000,0.006836,-0.026875,2013.691000,-0.047025,-0.035544
2014.173000,0.005784,-0.026079,2014.173000,-0.046196,-0.034803
2014.655000,0.007384,-0.025278,2014.655000,-0.043770,-0.034058
2015.137000,0.009456,-0.024475,2015.137000,-0.043665,-0.033308
2015.619000,0.011064,-0.023669,2015.619000,-0.041373,-0.032554
2016.101000,0.013626,-0.022859,2016.101000,-0.038456,-0.031795
2016.583000,0.015402,-0.022047,2016.583000,-0.036601,-0.031033
2017.065000,0.016435,-0.021232,2017.065000,-0.036227,-0.030266
2017.547000,0.019103,-0.020414,2017.547000,-0.035674,-0.029496
2018.029000,0.021128,-0.019594,2018.029000,-0.035740,-0.028722
2018.511000,0.022678,-0.018772,2018.511000,-0.035823,-0.027944
2018.993000,0.024144,-0.017947,2018.993000,-0.035778,-0.027162
2019.475000,0.025801,-0.017120,2019.475000,-0.034989,-0.026377
2019.957000,0.027896,-0.016291,2019.957000,-0.034098,-0.025589
2020.439000,0.029836,-0.015460,2020.439000,-0.035085,-0.024798
2020.921000,0.031433,-0.014627,2020.921000,-0.034779,-0.024003
2021.403000,0.034839,-0.013793,2021.403000,-0.035066,-0.023206
2021.885000,0.037392,-0.012957,2021.885000,-0.035293,-0.022405
2022.367000,0.038153,-0.012120,2022.367000,-0.032313,-0.021602
2022.849000,0.039311,-0.011281,2022.849000,-0.028966,-0.020796
2023.331000,0.039999,-0.010441,2023.331000,-0.026364,-0.019988
2023.813000,0.040968,-0.009600,2023.813000,-0.025745,-0.019177
2024.295000,0.041194,-0.008758,2024.295000,-0.023924,-0.018364
2024.777000,0.040143,-0.007916,2024.777000,-0.021867,-0.017549
2025.259000,0.039647,-0.007072,2025.259000,-0.020506,-0.016732
2025.741000,0.039975,-0.006228,2025.741000,-0.019281,-0.015913
2026.223000,0.041395,-0.005384,2026.223000,-0.018145,-0.015092
2026.705000,0.041877,-0.004539,2026.705000,-0.019251,-0.014269
2027.187000,0.042150,-0.003694,2027.187000,-0.021232,-0.013445
2027.669000,0.042897,-0.002849,2027.669000,-0.022049,-0.012619
2028.151000,0.044470,-0.002004,2028.151000,-0.023290,-0.011792
2028.633000,0.046290,-0.001159,2028.633000,-0.023810,-0.010964
2029.115000,0.047261,-0.000314,2029.115000,-0.024819,-0.010134
2029.597000,0.047678,0.000530,2029.597000,-0.025652,-0.009304
2030.079000,0.047576,0.001374,2030.079000,-0.027777,-0.008473
2030.561000,0.048445,0.002217,2030.561000,-0.029048,-0.007641
2031.043000,0.049453,0.003060,2031.043000,-0.028315,-0.006808
2031.525000,0.049885,0.003901,2031.525000,-0.027542,-0.005975
2032.007000,0.052015,0.004742,2032.007000,-0.028180,-0.005141
2032.489000,0.052726,0.005581,2032.489000,-0.025835,-0.004307
2032.971000,0.052436,0.006420,2032.971000,-0.022624,-0.003473
2033.453000,0.051943,0.007256,2033.453000,-0.021031,-0.002639
2033.935000,0.051928,0.008092,2033.935000,-0.017620,-0.001805
2034.417000,0.053637,0.008926,2034.417000,-0.013704,-0.000972
2034.899000,0.053302,0.009758,2034.899000,-0.012476,-0.000138
2035.381000,0.054404,0.010588,2035.381000,-0.010020,0.000695
2035.863000,0.054843,0.011416,2035.863000,-0.007874,0.001527
2036.345000,0.055275,0.012243,2036.345000,-0.007440,0.002359
2036.827000,0.056524,0.013067,2036.827000,-0.007442,0.003190
2037.309000,0.059348,0.013889,2037.309000,-0.006055,0.004020
2037.791000,0.062149,0.014708,2037.791000,-0.004653,0.004849
2038.273000,0.063808,0.015525,2038.273000,-0.003570,0.005677
2038.755000,0.066218,0.016339,2038.755000,-0.001690,0.006504
2039.237000,0.066765,0.017150,2039.237000,0.001313,0.007329
2039.719000,0.067174,0.017959,2039.719000,0.005928,0.008153
2040.201000,0.068586,0.018764,2040.201000,0.008510,0.008975
2040.683000,0.070056,0.019567,2040.683000,0.011648,0.009795
2041.165000,0.069488,0.020366,2041.165000,0.014651,0.010613
2041.647000,0.068855,0.021162,2041.647000,0.017484,0.011430
2042.129000,0.070107,0.021954,2042.129000,0.021804,0.012244
2042.611000,0.071932,0.022743,2042.611000,0.025500,0.013057
2043.093000,0.074101,0.023528,2043.093000,0.026584,0.013867
2043.575000,0.075012,0.024310,2043.575000,0.028034,0.014674
2044.057000,0.075962,0.025087,2044.057000,0.028950,0.015479
2044.539000,0.077284,0.025860,2044.539000,0.029078,0.016281
2045.021000,0.077795,0.026630,2045.021000,0.029155,0.017081
2045.503000,0.078252,0.027395,2045.503000,0.028417,0.017877
2045.985000,0.078099,0.028156,2045.985000,0.027855,0.018671
2046.467000,0.077872,0.028912,2046.467000,0.030101,0.019461
2046.949000,0.077163,0.029664,2046.949000,0.031974,0.020249
2047.431000,0.076719,0.030411,2047.431000,0.032993,0.021033
2047.913000,0.074942,0.031153,2047.913000,0.035008,0.021813
2048.395000,0.074544,0.031891,2048.395000,0.038023,0.022590
2048.877000,0.073834,0.032623,2048.877000,0.040380,0.023363
2049.359000,0.073896,0.033350,2049.359000,0.043146,0.024133
2049.841000,0.072556,0.034073,2049.841000,0.044001,0.024898
2050.323000,0.071080,0.034790,2050.323000,0.045516,0.025660
2050.805000,0.070917,0.035501,2050.805000,0.047855,0.026417
2051.287000,0.069837,0.036207,2051.287000,0.050520,0.027170
2051.769000,0.068777,0.036908,2051.769000,0.053022,0.027919
2052.251000,0.068504,0.037603,2052.251000,0.054621,0.028664
2052.733000,0.067811,0.038292,2052.733000,0.058113,0.029404
2053.215000,0.068767,0.038975,2053.215000,0.062762,0.030139
2053.697000,0.070741,0.039652,2053.697000,0.065678,0.030870
2054.179000,0.073334,0.040323,2054.179000,0.067182,0.031596
2054.661000,0.074928,0.040988,2054.661000,0.069519,0.032317
2055.143000,0.076639,0.041647,2055.143000,0.071020,0.033032
2055.625000,0.079063,0.042299,2055.625000,0.071153,0.033743
2056.107000,0.082224,0.042945,2056.107000,0.070169,0.034448
2056.589000,0.084106,0.043584,2056.589000,0.068671,0.035149
2057.071000,0.086255,0.044217,2057.071000,0.068799,0.035843
2057.553000,0.085730,0.044843,2057.553000,0.068866,0.036532
2058.035000,0.084702,0.045462,2058.035000,0.068506,0.037216
2058.517000,0.083379,0.046075,2058.517000,0.065967,0.037894
2058.999000,0.082352,0.046680,2058.999000,0.065300,0.038565
2059.481000,0.080263,0.047278,2059.481000,0.066072,0.039232
2059.963000,0.079009,0.047870,2059.963000,0.066115,0.039892
2060.445000,0.077201,0.048454,2060.445000,0.066215,0.040545
2060.927000,0.075439,0.049030,2060.927000,0.068359,0.041193
2061.409000,0.073361,0.049600,2061.409000,0.069342,0.041835
2061.891000,0.072261,0.050162,2061.891000,0.068995,0.042470
2062.373000,0.072733,0.050716,2062.373000,0.070177,0.043098
2062.855000,0.073928,0.051263,2062.855000,0.071076,0.043720
2063.337000,0.075720,0.051802,2063.337000,0.072604,0.044336
2063.819000,0.077953,0.052333,2063.819000,0.074198,0.044944
2064.301000,0.079187,0.052856,2064.301000,0.076214,0.045546
2064.783000,0.082259,0.053372,2064.783000,0.077856,0.046141
2065.265000,0.083990,0.053879,2065.265000,0.078484,0.046729
2065.747000,0.086165,0.054379,2065.747000,0.080773,0.047310
2066.229000,0.087571,0.054870,2066.229000,0.081864,0.047884
2066.711000,0.089160,0.055354,2066.711000,0.081571,0.048451
2067.193000,0.090767,0.055828,2067.193000,0.081888,0.049010
2067.675000,0.092117,0.056295,2067.675000,0.082149,0.049562
2068.157000,0.092353,0.056753,2068.157000,0.079979,0.050107
2068.639000,0.091145,0.057203,2068.639000,0.077781,0.050644
2069.121000,0.091224,0.057644,2069.121000,0.076993,0.051173
2069.603000,0.090553,0.058077,2069.603000,0.074988,0.051695
2070.085000,0.091225,0.058501,2070.085000,0.072934,0.052209
2070.567000,0.091467,0.058917,2070.567000,0.070462,0.052715
2071.049000,0.090705,0.059323,2071.049000,0.069828,0.053213
2071.531000,0.088862,0.059721,2071.531000,0.068281,0.053704
2072.013000,0.086525,0.060110,2072.013000,0.066831,0.054186
2072.495000,0.085006,0.060491,2072.495000,0.065335,0.054660
2072.977000,0.084395,0.060862,2072.977000,0.065006,0.055126
2073.459000,0.083999,0.061224,2073.459000,0.064364,0.055584
2073.941000,0.084125,0.061577,2073.941000,0.064916,0.056034
2074.423000,0.084920,0.061921,2074.423000,0.066220,0.056475
2074.905000,0.085679,0.062256,2074.905000,0.067065,0.056908
2075.387000,0.085468,0.062582,2075.387000,0.067775,0.057333
2075.869000,0.086924,0.062898,2075.869000,0.069418,0.057749
2076.351000,0.087211,0.063206,2076.351000,0.070164,0.058156
2076.833000,0.089351,0.063504,2076.833000,0.070939,0.058555
2077.315000,0.091582,0.063792,2077.315000,0.072038,0.058945
2077.797000,0.091724,0.064071,2077.797000,0.073001,0.059326
2078.279000,0.089717,0.064341,2078.279000,0.073101,0.059699
2078.761000,0.088881,0.064601,2078.761000,0.074579,0.060063
2079.243000,0.088701,0.064852,2079.243000,0.074720,0.060418
2079.725000,0.086959,0.065093,2079.725000,0.076038,0.060764
2080.207000,0.083965,0.065325,2080.207000,0.077819,0.061101
2080.689000,0.081342,0.065547,2080.689000,0.080613,0.061429
2081.171000,0.081932,0.065760,2081.171000,0.083021,0.061748
2081.653000,0.081325,0.065963,2081.653000,0.084345,0.062058
2082.135000,0.080175,0.066156,2082.135000,0.084847,0.062358
2082.617000,0.080474,0.066339,2082.617000,0.085813,0.062650
2083.099000,0.079540,0.066513,2083.099000,0.084665,0.062932
2083.581000,0.079460,0.066677,2083.581000,0.083920,0.063205
2084.063000,0.079757,0.066832,2084.063000,0.082659,0.063469
2084.545000,0.076925,0.066976,2084.545000,0.078921,0.063724
2085.027000,0.075263,0.067111,2085.027000,0.076061,0.063969
2085.509000,0.074185,0.067236,2085.509000,0.075434,0.064205
2085.991000,0.073439,0.067351,2085.991000,0.073430,0.064431
2086.473000,0.070946,0.067456,2086.473000,0.072012,0.064648
2086.955000,0.069418,0.067552,2086.955000,0.074496,0.064855
2087.437000,0.070138,0.067637,2087.437000,0.077719,0.065053
2087.919000,0.072455,0.067713,2087.919000,0.079050,0.065241
2088.401000,0.073361,0.067779,2088.401000,0.079640,0.065420
2088.883000,0.073251,0.067835,2088.883000,0.080589,0.065590
2089.365000,0.073648,0.067881,2089.365000,0.082817,0.065749
2089.847000,0.073514,0.067918,2089.847000,0.081391,0.065899
2090.329000,0.073873,0.067944,2090.329000,0.080814,0.066040
2090.811000,0.074693,0.067961,2090.811000,0.080225,0.066171
2091.293000,0.071979,0.067967,2091.293000,0.077031,0.066292
2091.775000,0.069687,0.067964,2091.775000,0.074218,0.066403
2092.257000,0.067747,0.067951,2092.257000,0.073617,0.066505
2092.739000,0.065332,0.067928,2092.739000,0.071447,0.066597
2093.221000,0.064717,0.067895,2093.221000,0.068080,0.066680
2093.703000,0.065379,0.067852,2093.703000,0.067543,0.066753
2094.185000,0.066134,0.067800,2094.185000,0.065468,0.066816
2094.667000,0.067417,0.067738,2094.667000,0.061785,0.066869
2095.149000,0.067626,0.067666,2095.149000,0.060434,0.066912
2095.631000,0.066256,0.067584,2095.631000,0.061059,0.066946
2096.113000,0.067131,0.067492,2096.113000,0.062502,0.066970
2096.595000,0.069134,0.067390,2096.595000,0.062180,0.066985
2097.077000,0.069676,0.067279,2097.077000,0.064921,0.066990
2097.559000,0.068822,0.067158,2097.559000,0.066695,0.066984
2098.041000,0.066490,0.067028,2098.041000,0.064800,0.066970
2098.523000,0.063353,0.066887,2098.523000,0.063525,0.066945
2099.005000,0.061997,0.066737,2099.005000,0.065421,0.066911
2099.487000,0.059729,0.066578,2099.487000,0.065475,0.066867
2099.969000,0.059063,0.066409,2099.969000,0.062827,0.066814
2100.451000,0.057121,0.066230,2100.451000,0.061295,0.066751
2100.933000,0.054635,0.066042,2100.933000,0.059818,0.066678
2101.415000,0.053628,0.065844,2101.415000,0.059565,0.066595
2101.897000,0.051825,0.065637,2101.897000,0.061224,0.066503
2102.379000,0.049904,0.065420,2102.379000,0.061691,0.066402
2102.861000,0.049667,0.065194,2102.861000,0.063088,0.066290
2103.343000,0.048826,0.064958,2103.343000,0.065471,0.066169
2103.825000,0.047179,0.064713,2103.825000,0.067032,0.066039
2104.307000,0.047182,0.064459,2104.307000,0.065325,0.065899
2104.789000,0.047459,0.064196,2104.789000,0.062375,0.065750
2105.271000,0.046291,0.063923,2105.271000,0.061231,0.065591
2105.753000,0.046902,0.063641,2105.753000,0.061711,0.065422
2106.235000,0.046233,0.063351,2106.235000,0.059724,0.065245
2106.717000,0.045070,0.063051,2106.717000,0.055712,0.065057
2107.199000,0.044286,0.062742,2107.199000,0.052274,0.064861
2107.681000,0.042922,0.062424,2107.681000,0.048811,0.064655
2108.163000,0.041773,0.062097,2108.163000,0.046433,0.064440
2108.645000,0.040839,0.061761,2108.645000,0.044076,0.064216
2109.127000,0.039656,0.061416,2109.127000,0.040823,0.063982
2109.609000,0.040074,0.061063,2109.609000,0.039705,0.063739
2110.091000,0.039791,0.060701,2110.091000,0.038775,0.063487
2110.573000,0.040670,0.060330,2110.573000,0.037875,0.063226
2111.055000,0.041227,0.059951,2111.055000,0.038371,0.062956
2111.537000,0.040812,0.059563,2111.537000,0.039793,0.062677
2112.019000,0.040543,0.059166,2112.019000,0.044547,0.062389
2112.501000,0.040830,0.058762,2112.501000,0.048034,0.062092
2112.983000,0.038905,0.058348,2112.983000,0.052148,0.061786
2113.465000,0.036409,0.057927,2113.465000,0.055140,0.061472
2113.947000,0.033418,0.057497,2113.947000,0.056547,0.061148
2114.429000,0.029600,0.057059,2114.429000,0.059018,0.060816
2114.911000,0.027300,0.056613,2114.911000,0.060533,0.060475
2115.393000,0.024595,0.056159,2115.393000,0.059976,0.060125
2115.875000,0.022382,0.055698,2115.875000,0.057413,0.059767
2116.357000,0.022163,0.055228,2116.357000,0.054362,0.059401
2116.839000,0.020984,0.054750,2116.839000,0.050318,0.059025
2117.321000,0.019659,0.054265,2117.321000,0.047516,0.058642
2117.803000,0.018985,0.053771,2117.803000,0.047094,0.058250
2118.285000,0.018212,0.053271,2118.285000,0.044598,0.057850
2118.767000,0.016896,0.052763,2118.767000,0.043719,0.057442
2119.249000,0.015645,0.052247,2119.249000,0.042410,0.057025
2119.731000,0.013201,0.051724,2119.731000,0.043861,0.056601
2120.213000,0.011667,0.051194,2120.213000,0.042283,0.056168
2120.695000,0.010850,0.050656,2120.695000,0.039470,0.055727
2121.177000,0.009776,0.050111,2121.177000,0.037786,0.055279
2121.659000,0.009956,0.049560,2121.659000,0.035675,0.054822
2122.141000,0.009062,0.049001,2122.141000,0.032713,0.054358
2122.623000,0.009461,0.048435,2122.623000,0.029749,0.053887
2123.105000,0.010295,0.047863,2123.105000,0.028404,0.053407
2123.587000,0.010010,0.047284,2123.587000,0.026934,0.052920
2124.069000,0.009974,0.046698,2124.069000,0.027284,0.052426
2124.551000,0.011794,0.046106,2124.551000,0.029795,0.051924
2125.033000,0.012259,0.045508,2125.033000,0.030006,0.051415
2125.515000,0.013062,0.044903,2125.515000,0.031221,0.050898
2125.997000,0.014775,0.044291,2125.997000,0.035912,0.050375
2126.479000,0.016269,0.043674,2126.479000,0.038526,0.049844
2126.961000,0.018211,0.043050,2126.961000,0.038711,0.049306
2127.443000,0.019231,0.042421,2127.443000,0.037950,0.048762
2127.925000,0.019293,0.041786,2127.925000,0.037367,0.048210
2128.407000,0.017789,0.041144,2128.407000,0.037302,0.047652
2128.889000,0.015039,0.040498,2128.889000,0.036659,0.047087
2129.371000,0.012148,0.039845,2129.371000,0.036319,0.046516
2129.853000,0.007837,0.039187,2129.853000,0.035908,0.045938
2130.335000,0.003108,0.038524,2130.335000,0.035279,0.045353
2130.817000,0.000157,0.037855,2130.817000,0.036407,0.044763
2131.299000,-0.001466,0.037181,2131.299000,0.038285,0.044166
2131.781000,-0.004208,0.036502,2131.781000,0.038718,0.043563
2132.263000,-0.006368,0.035818,2132.263000,0.038497,0.042953
2132.745000,-0.008019,0.035129,2132.745000,0.039078,0.042338
2133.227000,-0.009480,0.034436,2133.227000,0.037434,0.041717
2133.709000,-0.010403,0.033737,2133.709000,0.036862,0.041090
2134.191000,-0.010464,0.033034,2134.191000,0.036412,0.040457
2134.673000,-0.011116,0.032327,2134.673000,0.036480,0.039819
2135.155000,-0.012888,0.031615,2135.155000,0.036360,0.039176
2135.637000,-0.013940,0.030899,2135.637000,0.036741,0.038526
2136.119000,-0.015261,0.030178,2136.119000,0.037082,0.037872
2136.601000,-0.017607,0.029454,2136.601000,0.036387,0.037212
2137.083000,-0.019290,0.028725,2137.083000,0.036393,0.036547
2137.565000,-0.019314,0.027993,2137.565000,0.037561,0.035878
2138.047000,-0.020732,0.027257,2138.047000,0.038139,0.035203
2138.529000,-0.023659,0.026517,2138.529000,0.037429,0.034523
2139.011000,-0.026017,0.025774,2139.011000,0.035459,0.033839
2139.493000,-0.027744,0.025028,2139.493000,0.034585,0.033150
2139.975000,-0.028057,0.024278,2139.975000,0.033471,0.032457
2140.457000,-0.029085,0.023525,2140.457000,0.033016,0.031759
2140.939000,-0.029738,0.022768,2140.939000,0.033356,0.031056
2141.421000,-0.030005,0.022009,2141.421000,0.033216,0.030350
2141.903000,-0.029956,0.021247,2141.903000,0.032942,0.029640
2142.385000,-0.029155,0.020483,2142.385000,0.031341,0.028925
2142.867000,-0.028626,0.019715,2142.867000,0.028773,0.028207
2143.349000,-0.028695,0.018945,2143.349000,0.025436,0.027484
2143.831000,-0.029016,0.018173,2143.831000,0.022022,0.026758
2144.313000,-0.028979,0.017398,2144.313000,0.018851,0.026029
2144.795000,-0.030419,0.016621,2144.795000,0.015490,0.025296
2145.277000,-0.031486,0.015842,2145.277000,0.013480,0.024559
2145.759000,-0.032837,0.015061,2145.759000,0.012112,0.023820
2146.241000,-0.033547,0.014279,2146.241000,0.011731,0.023077
2146.723000,-0.034084,0.013494,2146.723000,0.009211,0.022331
2147.205000,-0.035729,0.012708,2147.205000,0.007957,0.021583
2147.687000,-0.035680,0.011921,2147.687000,0.010085,0.020831
2148.169000,-0.034366,0.011132,2148.169000,0.012573,0.020077
2148.651000,-0.033889,0.010342,2148.651000,0.013694,0.019320
2149.133000,-0.032887,0.009550,2149.133000,0.012402,0.018560
2149.615000,-0.030988,0.008758,2149.615000,0.011158,0.017799
2150.097000,-0.030085,0.007964,2150.097000,0.010138,0.017035
2150.579000,-0.029316,0.007170,2150.579000,0.008913,0.016268
2151.061000,-0.027517,0.006375,2151.061000,0.008217,0.015500
2151.543000,-0.025155,0.005580,2151.543000,0.007774,0.014730
2152.025000,-0.022873,0.004784,2152.025000,0.008206,0.013958
2152.507000,-0.021331,0.003988,2152.507000,0.006984,0.013184
2152.989000,-0.020353,0.003192,2152.989000,0.004243,0.012409
2153.471000,-0.020799,0.002395,2153.471000,0.000562,0.011632
2153.953000,-0.021029,0.001599,2153.953000,-0.000169,0.010854
2154.435000,-0.020844,0.000802,2154.435000,0.000674,0.010075
2154.917000,-0.022370,0.000006,2154.917000,0.000359,0.009294
2155.399000,-0.025566,-0.000790,2155.399000,-0.001854,0.008513
2155.881000,-0.028749,-0.001585,2155.881000,-0.004295,0.007730
2156.363000,-0.031262,-0.002380,2156.363000,-0.003587,0.006947
2156.845000,-0.034273,-0.003174,2156.845000,-0.002502,0.006163
2157.327000,-0.036032,-0.003967,2157.327000,-0.001546,0.005379
2157.809000,-0.035432,-0.004759,2157.809000,-0.001232,0.004594
2158.291000,-0.034788,-0.005550,2158.291000,-0.002100,0.003808
2158.773000,-0.035054,-0.006341,2158.773000,-0.002442,0.003023
2159.255000,-0.033952,-0.007129,2159.255000,-0.004358,0.002237
2159.737000,-0.033967,-0.007917,2159.737000,-0.005787,0.001451
2160.219000,-0.034879,-0.008703,2160.219000,-0.006752,0.000666
2160.701000,-0.035514,-0.009487,2160.701000,-0.007711,-0.000120
2161.183000,-0.036551,-0.010269,2161.183000,-0.010167,-0.000905
2161.665000,-0.037758,-0.011050,2161.665000,-0.012841,-0.001689
2162.147000,-0.038907,-0.011829,2162.147000,-0.014592,-0.002473
2162.629000,-0.039833,-0.012605,2162.629000,-0.015026,-0.003256
2163.111000,-0.039795,-0.013380,2163.111000,-0.013417,-0.004039
2163.593000,-0.038533,-0.014152,2163.593000,-0.014286,-0.004821
2164.075000,-0.037583,-0.014922,2164.075000,-0.016091,-0.005601
2164.557000,-0.036482,-0.015689,2164.557000,-0.018051,-0.006381
2165.039000,-0.036849,-0.016454,2165.039000,-0.020167,-0.007159
2165.521000,-0.037576,-0.017216,2165.521000,-0.022599,-0.007936
2166.003000,-0.038538,-0.017975,2166.003000,-0.026693,-0.008711
2166.485000,-0.040242,-0.018731,2166.485000,-0.030285,-0.009485
