wavenumber_cm-1,reflectance_%
2611.960000,26.629558
2612.442000,26.636659
2612.924000,26.643254
2613.406000,26.648463
2613.888000,26.653348
2614.370000,26.658102
2614.852000,26.661154
2615.334000,26.665416
2615.816000,26.670611
2616.298000,26.677034
2616.780000,26.684426
2617.262000,26.691013
2617.744000,26.699794
2618.226000,26.709028
2618.708000,26.718695
2619.190000,26.728468
2619.672000,26.737528
2620.154000,26.746147
2620.636000,26.754525
2621.118000,26.763476
2621.600000,26.772879
2622.082000,26.781476
2622.564000,26.791019
2623.046000,26.801187
2623.528000,26.811969
2624.010000,26.824021
2624.492000,26.836852
2624.974000,26.848167
2625.456000,26.858738
2625.938000,26.868406
2626.420000,26.877136
2626.902000,26.885680
2627.384000,26.893956
2627.866000,26.902650
2628.348000,26.910896
2628.830000,26.916575
2629.312000,26.923489
2629.794000,26.931940
2630.276000,26.942419
2630.758000,26.953070
2631.240000,26.964497
2631.722000,26.975737
2632.204000,26.988264
2632.686000,27.001423
2633.168000,27.013796
2633.650000,27.024434
2634.132000,27.034002
2634.614000,27.044081
2635.096000,27.054530
2635.578000,27.061611
2636.060000,27.069884
2636.542000,27.079216
2637.024000,27.091081
2637.506000,27.103110
2637.988000,27.115433
2638.470000,27.126947
2638.952000,27.140255
2639.434000,27.153224
2639.916000,27.165122
2640.398000,27.176027
2640.880000,27.185839
2641.362000,27.195557
2641.844000,27.204544
2642.326000,27.211461
2642.808000,27.219107
2643.290000,27.228182
2643.772000,27.238070
2644.254000,27.246779
2644.736000,27.254871
2645.218000,27.264064
2645.700000,27.274320
2646.182000,27.284257
2646.664000,27.293817
2647.146000,27.304869
2647.628000,27.316453
2648.110000,27.328889
2648.592000,27.340485
2649.074000,27.353727
2649.556000,27.364225
2650.038000,27.374561
2650.520000,27.384987
2651.002000,27.395819
2651.484000,27.404918
2651.966000,27.415743
2652.448000,27.427049
2652.930000,27.438511
2653.412000,27.450816
2653.894000,27.463743
2654.376000,27.476695
2654.858000,27.490866
2655.340000,27.504788
2655.822000,27.519588
2656.304000,27.530987
2656.786000,27.541923
2657.268000,27.553259
2657.750000,27.564574
2658.232000,27.573084
2658.714000,27.584130
2659.196000,27.594790
2659.678000,27.606134
2660.160000,27.617767
2660.642000,27.628384
2661.124000,27.638814
2661.606000,27.651619
2662.088000,27.665352
2662.570000,27.678671
2663.052000,27.691225
2663.534000,27.702786
2664.016000,27.714476
2664.498000,27.725697
2664.980000,27.736411
2665.462000,27.746914
2665.944000,27.756961
2666.426000,27.769026
2666.908000,27.779656
2667.390000,27.788610
2667.872000,27.798899
2668.354000,27.811168
2668.836000,27.822913
2669.318000,27.833619
2669.800000,27.845174
2670.282000,27.857414
2670.764000,27.869712
2671.246000,27.881691
2671.728000,27.891824
2672.210000,27.901535
2672.692000,27.911019
2673.174000,27.921747
2673.656000,27.932115
2674.138000,27.943422
2674.620000,27.956463
2675.102000,27.970410
2675.584000,27.983456
2676.066000,27.998283
2676.548000,28.013641
2677.030000,28.028474
2677.512000,28.042025
2677.994000,28.053547
2678.476000,28.063425
2678.958000,28.074923
2679.440000,28.085639
2679.922000,28.097003
2680.404000,28.108122
2680.886000,28.118148
2681.368000,28.127667
2681.850000,28.136755
2682.332000,28.145803
2682.814000,28.155172
2683.296000,28.162960
2683.778000,28.170713
2684.260000,28.178072
2684.742000,28.184631
2685.224000,28.192417
2685.706000,28.201911
2686.188000,28.212270
2686.670000,28.222661
2687.152000,28.232284
2687.634000,28.242359
2688.116000,28.252391
2688.598000,28.262898
2689.080000,28.274278
2689.562000,28.284737
2690.044000,28.295319
2690.526000,28.306859
2691.008000,28.317421
2691.490000,28.327707
2691.972000,28.337533
2692.454000,28.348996
2692.936000,28.359987
2693.418000,28.370467
2693.900000,28.381297
2694.382000,28.393500
2694.864000,28.405669
2695.346000,28.418669
2695.828000,28.431441
2696.310000,28.444958
2696.792000,28.459345
2697.274000,28.473374
2697.756000,28.485499
2698.238000,28.496252
2698.720000,28.503937
2699.202000,28.511220
2699.684000,28.517133
2700.166000,28.521757
2700.648000,28.526865
2701.130000,28.531975
2701.612000,28.537216
2702.094000,28.544463
2702.576000,28.553168
2703.058000,28.563883
2703.540000,28.574578
2704.022000,28.585743
2704.504000,28.595890
2704.986000,28.605966
2705.468000,28.615419
2705.950000,28.624078
2706.432000,28.632940
2706.914000,28.641441
2707.396000,28.651662
2707.878000,28.662255
2708.360000,28.674018
2708.842000,28.686768
2709.324000,28.698741
2709.806000,28.710960
2710.288000,28.722300
2710.770000,28.732464
2711.252000,28.740963
2711.734000,28.749763
2712.216000,28.757238
2712.698000,28.764169
2713.180000,28.771902
2713.662000,28.780180
2714.144000,28.789959
2714.626000,28.799252
2715.108000,28.808201
2715.590000,28.817574
2716.072000,28.827445
2716.554000,28.836710
2717.036000,28.845621
2717.518000,28.853613
2718.000000,28.860640
2718.482000,28.866984
2718.964000,28.873323
2719.446000,28.880664
2719.928000,28.886752
2720.410000,28.892309
2720.892000,28.898656
2721.374000,28.905281
2721.856000,28.912738
2722.338000,28.921977
2722.820000,28.931409
2723.302000,28.940677
2723.784000,28.949889
2724.266000,28.959073
2724.748000,28.967553
2725.230000,28.974855
2725.712000,28.981756
2726.194000,28.988497
2726.676000,28.995075
2727.158000,29.001957
2727.640000,29.010544
2728.122000,29.019940
2728.604000,29.029236
2729.086000,29.039915
2729.568000,29.050678
2730.050000,29.060073
2730.532000,29.068250
2731.014000,29.076660
2731.496000,29.083536
2731.978000,29.087900
2732.460000,29.090598
2732.942000,29.094767
2733.424000,29.097554
2733.906000,29.099353
2734.388000,29.103006
2734.870000,29.106789
2735.352000,29.110199
2735.834000,29.115929
2736.316000,29.121747
2736.798000,29.126865
2737.280000,29.132501
2737.762000,29.138404
2738.244000,29.143768
2738.726000,29.148093
2739.208000,29.152390
2739.690000,29.158579
2740.172000,29.163302
2740.654000,29.168697
2741.136000,29.176127
2741.618000,29.183014
2742.100000,29.188960
2742.582000,29.196846
2743.064000,29.203855
2743.546000,29.209512
2744.028000,29.214964
2744.510000,29.220327
2744.992000,29.224844
2745.474000,29.228149
2745.956000,29.231857
2746.438000,29.235964
2746.920000,29.240053
2747.402000,29.243910
2747.884000,29.248437
2748.366000,29.252219
2748.848000,29.255690
2749.330000,29.259830
2749.812000,29.264359
2750.294000,29.269044
2750.776000,29.273873
2751.258000,29.279301
2751.740000,29.284070
2752.222000,29.290370
2752.704000,29.297136
2753.186000,29.302850
2753.668000,29.308771
2754.150000,29.313513
2754.632000,29.317785
2755.114000,29.321158
2755.596000,29.324260
2756.078000,29.326760
2756.560000,29.329791
2757.042000,29.332675
2757.524000,29.335639
2758.006000,29.339711
2758.488000,29.344067
2758.970000,29.348324
2759.452000,29.352147
2759.934000,29.355888
2760.416000,29.359948
2760.898000,29.362718
2761.380000,29.365003
2761.862000,29.367219
2762.344000,29.368623
2762.826000,29.369627
2763.308000,29.370119
2763.790000,29.371123
2764.272000,29.370106
2764.754000,29.368984
2765.236000,29.367931
2765.718000,29.366862
2766.200000,29.368455
2766.682000,29.370440
2767.164000,29.372510
2767.646000,29.374503
2768.128000,29.375959
2768.610000,29.378895
2769.092000,29.383054
2769.574000,29.386053
2770.056000,29.385946
2770.538000,29.387368
2771.020000,29.386914
2771.502000,29.386032
2771.984000,29.386727
2772.466000,29.390376
2772.948000,29.394266
2773.430000,29.397215
2773.912000,29.400992
2774.394000,29.403936
2774.876000,29.406815
2775.358000,29.412563
2775.840000,29.417227
2776.322000,29.417977
2776.804000,29.418142
2777.286000,29.420443
2777.768000,29.421148
2778.250000,29.420623
2778.732000,29.421382
2779.214000,29.422154
2779.696000,29.421923
2780.178000,29.421503
2780.660000,29.421194
2781.142000,29.419159
2781.624000,29.416880
2782.106000,29.416139
2782.588000,29.414019
2783.070000,29.411766
2783.552000,29.411124
2784.034000,29.411133
2784.516000,29.410872
2784.998000,29.410161
2785.480000,29.408959
2785.962000,29.407889
2786.444000,29.408221
2786.926000,29.407571
2787.408000,29.405935
2787.890000,29.403188
2788.372000,29.400253
2788.854000,29.398324
2789.336000,29.395840
2789.818000,29.393651
2790.300000,29.390973
2790.782000,29.388112
2791.264000,29.386363
2791.746000,29.385617
2792.228000,29.383941
2792.710000,29.382971
2793.192000,29.383445
2793.674000,29.383921
2794.156000,29.383962
2794.638000,29.384090
2795.120000,29.385244
2795.602000,29.385713
2796.084000,29.386407
2796.566000,29.386864
2797.048000,29.386492
2797.530000,29.385772
2798.012000,29.386638
2798.494000,29.386286
2798.976000,29.384365
2799.458000,29.382477
2799.940000,29.380647
2800.422000,29.377932
2800.904000,29.374334
2801.386000,29.370140
2801.868000,29.364650
2802.350000,29.356324
2802.832000,29.347427
2803.314000,29.337861
2803.796000,29.329210
2804.278000,29.319756
2804.760000,29.311929
2805.242000,29.304928
2805.724000,29.298291
2806.206000,29.294279
2806.688000,29.293403
2807.170000,29.293695
2807.652000,29.295657
2808.134000,29.297083
2808.616000,29.296814
2809.098000,29.295522
2809.580000,29.295508
2810.062000,29.295917
2810.544000,29.295592
2811.026000,29.293359
2811.508000,29.292180
2811.990000,29.289611
2812.472000,29.285620
2812.954000,29.282772
2813.436000,29.279734
2813.918000,29.276135
2814.400000,29.272773
2814.882000,29.268389
2815.364000,29.263470
2815.846000,29.259686
2816.328000,29.257609
2816.810000,29.254259
2817.292000,29.249838
2817.774000,29.245068
2818.256000,29.241481
2818.738000,29.236556
2819.220000,29.229734
2819.702000,29.222266
2820.184000,29.214734
2820.666000,29.208168
2821.148000,29.201726
2821.630000,29.196041
2822.112000,29.191617
2822.594000,29.189559
2823.076000,29.187105
2823.558000,29.184603
2824.040000,29.184186
2824.522000,29.182753
2825.004000,29.180572
2825.486000,29.176175
2825.968000,29.168845
2826.450000,29.161815
2826.932000,29.154586
2827.414000,29.146912
2827.896000,29.137764
2828.378000,29.128511
2828.860000,29.119839
2829.342000,29.112322
2829.824000,29.104861
2830.306000,29.100029
2830.788000,29.095625
2831.270000,29.089368
2831.752000,29.082594
2832.234000,29.076402
2832.716000,29.070343
2833.198000,29.065376
2833.680000,29.060514
2834.162000,29.055220
2834.644000,29.050061
2835.126000,29.045106
2835.608000,29.040546
2836.090000,29.035896
2836.572000,29.031622
2837.054000,29.027625
2837.536000,29.023079
2838.018000,29.018099
2838.500000,29.012136
2838.982000,29.005220
2839.464000,28.998426
2839.946000,28.990515
2840.428000,28.982527
2840.910000,28.974685
2841.392000,28.966939
2841.874000,28.958464
2842.356000,28.949940
2842.838000,28.940654
2843.320000,28.931984
2843.802000,28.925701
2844.284000,28.920498
2844.766000,28.914391
2845.248000,28.906739
2845.730000,28.898720
2846.212000,28.892537
2846.694000,28.886517
2847.176000,28.880523
2847.658000,28.875267
2848.140000,28.869910
2848.622000,28.864257
2849.104000,28.858931
2849.586000,28.854514
2850.068000,28.852370
2850.550000,28.849922
2851.032000,28.845082
2851.514000,28.838380
2851.996000,28.830160
2852.478000,28.822031
2852.960000,28.814080
2853.442000,28.804826
2853.924000,28.794143
2854.406000,28.784659
2854.888000,28.774273
2855.370000,28.763351
2855.852000,28.753074
2856.334000,28.743961
2856.816000,28.736345
2857.298000,28.727741
2857.780000,28.720847
2858.262000,28.714870
2858.744000,28.708522
2859.226000,28.701616
2859.708000,28.694230
2860.190000,28.687035
2860.672000,28.680709
2861.154000,28.674019
2861.636000,28.665285
2862.118000,28.655633
2862.600000,28.645501
2863.082000,28.635137
2863.564000,28.625695
2864.046000,28.617398
2864.528000,28.610463
2865.010000,28.602595
2865.492000,28.593295
2865.974000,28.584262
2866.456000,28.575497
2866.938000,28.568478
2867.420000,28.561861
2867.902000,28.553865
2868.384000,28.545355
2868.866000,28.537499
2869.348000,28.530070
2869.830000,28.522544
2870.312000,28.515376
2870.794000,28.508181
2871.276000,28.500720
2871.758000,28.491625
2872.240000,28.481841
2872.722000,28.471985
2873.204000,28.461178
2873.686000,28.450694
2874.168000,28.439549
2874.650000,28.428107
2875.132000,28.418850
2875.614000,28.411375
2876.096000,28.404338
2876.578000,28.397736
2877.060000,28.391548
2877.542000,28.385940
2878.024000,28.381814
2878.506000,28.377613
2878.988000,28.372989
2879.470000,28.367944
2879.952000,28.362847
2880.434000,28.355200
2880.916000,28.345824
2881.398000,28.335851
2881.880000,28.326483
2882.362000,28.316217
2882.844000,28.306073
2883.326000,28.295940
2883.808000,28.285950
2884.290000,28.277507
2884.772000,28.269316
2885.254000,28.260568
2885.736000,28.251272
2886.218000,28.242418
2886.700000,28.235139
2887.182000,28.225107
2887.664000,28.215019
2888.146000,28.204660
2888.628000,28.195067
2889.110000,28.186133
2889.592000,28.178306
2890.074000,28.171380
2890.556000,28.164596
2891.038000,28.158048
2891.520000,28.150985
2892.002000,28.144366
2892.484000,28.137800
2892.966000,28.131394
2893.448000,28.125806
2893.930000,28.120111
2894.412000,28.113922
2894.894000,28.105842
2895.376000,28.097963
2895.858000,28.089032
2896.340000,28.080241
2896.822000,28.071034
2897.304000,28.060401
2897.786000,28.050287
2898.268000,28.041553
2898.750000,28.033472
2899.232000,28.025740
2899.714000,28.018255
2900.196000,28.011713
2900.678000,28.006271
2901.160000,27.999557
2901.642000,27.992641
2902.124000,27.987061
2902.606000,27.979683
2903.088000,27.971263
2903.570000,27.960640
2904.052000,27.950023
2904.534000,27.939082
2905.016000,27.928130
2905.498000,27.916365
2905.980000,27.904693
2906.462000,27.893758
2906.944000,27.883508
2907.426000,27.874003
2907.908000,27.866160
2908.390000,27.860440
2908.872000,27.855394
2909.354000,27.849425
2909.836000,27.843625
2910.318000,27.838276
2910.800000,27.832892
2911.282000,27.826622
2911.764000,27.821239
2912.246000,27.815038
2912.728000,27.808930
2913.210000,27.802874
2913.692000,27.796905
2914.174000,27.791424
2914.656000,27.786527
2915.138000,27.781109
2915.620000,27.774352
2916.102000,27.767666
2916.584000,27.761658
2917.066000,27.756295
2917.548000,27.750325
2918.030000,27.744775
2918.512000,27.739197
2918.994000,27.732772
2919.476000,27.726113
2919.958000,27.718615
2920.440000,27.710909
2920.922000,27.702263
2921.404000,27.693302
2921.886000,27.682680
2922.368000,27.670162
2922.850000,27.657625
2923.332000,27.646072
2923.814000,27.635836
2924.296000,27.625785
2924.778000,27.616199
2925.260000,27.607001
2925.742000,27.599263
2926.224000,27.592837
2926.706000,27.587363
2927.188000,27.582521
2927.670000,27.577915
2928.152000,27.573911
2928.634000,27.568865
2929.116000,27.564044
2929.598000,27.560578
2930.080000,27.557213
2930.562000,27.553831
2931.044000,27.549648
2931.526000,27.545174
2932.008000,27.541242
2932.490000,27.536602
2932.972000,27.531994
2933.454000,27.527639
2933.936000,27.522182
2934.418000,27.516978
2934.900000,27.511221
2935.382000,27.504425
2935.864000,27.496822
2936.346000,27.488313
2936.828000,27.479234
2937.310000,27.469455
2937.792000,27.459253
2938.274000,27.449403
2938.756000,27.440415
2939.238000,27.431321
2939.720000,27.422817
2940.202000,27.415070
2940.684000,27.408944
2941.166000,27.403633
2941.648000,27.397779
2942.130000,27.391891
2942.612000,27.386534
2943.094000,27.381529
2943.576000,27.377739
2944.058000,27.373019
2944.540000,27.368197
2945.022000,27.364055
2945.504000,27.360821
2945.986000,27.356309
2946.468000,27.351007
2946.950000,27.345705
2947.432000,27.340752
2947.914000,27.334057
2948.396000,27.327204
2948.878000,27.321184
2949.360000,27.315888
2949.842000,27.311106
2950.324000,27.306982
2950.806000,27.301956
2951.288000,27.297766
2951.770000,27.293817
2952.252000,27.289973
2952.734000,27.286233
2953.216000,27.282413
2953.698000,27.278819
2954.180000,27.276081
2954.662000,27.274588
2955.144000,27.272548
2955.626000,27.269876
2956.108000,27.266127
2956.590000,27.262022
2957.072000,27.257234
2957.554000,27.251626
2958.036000,27.247048
2958.518000,27.242696
2959.000000,27.238099
2959.482000,27.233206
2959.964000,27.229440
2960.446000,27.226856
2960.928000,27.223620
2961.410000,27.221602
2961.892000,27.218153
2962.374000,27.213102
2962.856000,27.207916
2963.338000,27.204347
2963.820000,27.201059
2964.302000,27.197893
2964.784000,27.196580
2965.266000,27.195371
2965.748000,27.193333
2966.230000,27.192174
2966.712000,27.192974
2967.194000,27.191645
2967.676000,27.188406
2968.158000,27.185925
2968.640000,27.182417
2969.122000,27.178154
2969.604000,27.174468
2970.086000,27.170774
2970.568000,27.165617
2971.050000,27.161223
2971.532000,27.156949
2972.014000,27.152311
2972.496000,27.147974
2972.978000,27.144044
2973.460000,27.140750
2973.942000,27.137643
2974.424000,27.133330
2974.906000,27.129896
2975.388000,27.126763
2975.870000,27.124614
2976.352000,27.124347
2976.834000,27.123846
2977.316000,27.123205
2977.798000,27.123429
2978.280000,27.121738
2978.762000,27.119510
2979.244000,27.116647
2979.726000,27.112969
2980.208000,27.108770
2980.690000,27.105464
2981.172000,27.102300
2981.654000,27.100717
2982.136000,27.099434
2982.618000,27.099169
2983.100000,27.100957
2983.582000,27.102485
2984.064000,27.103278
2984.546000,27.103235
2985.028000,27.102370
2985.510000,27.101840
2985.992000,27.100057
2986.474000,27.095505
2986.956000,27.090355
2987.438000,27.087907
2987.920000,27.086374
2988.402000,27.083743
2988.884000,27.079790
2989.366000,27.075472
2989.848000,27.074016
2990.330000,27.072798
2990.812000,27.070118
2991.294000,27.069210
2991.776000,27.069467
2992.258000,27.070022
2992.740000,27.070333
2993.222000,27.068965
2993.704000,27.068554
2994.186000,27.070389
2994.668000,27.072223
2995.150000,27.073546
2995.632000,27.075250
2996.114000,27.077622
2996.596000,27.080516
2997.078000,27.081650
2997.560000,27.082829
2998.042000,27.085254
2998.524000,27.085553
2999.006000,27.084372
2999.488000,27.082568
2999.970000,27.079772
3000.452000,27.076632
3000.934000,27.074395
3001.416000,27.073058
3001.898000,27.072361
3002.380000,27.072861
3002.862000,27.073687
3003.344000,27.075433
3003.826000,27.078597
3004.308000,27.081739
3004.790000,27.084148
3005.272000,27.086361
3005.754000,27.087899
3006.236000,27.089207
3006.718000,27.091410
3007.200000,27.092492
3007.682000,27.092395
3008.164000,27.091807
3008.646000,27.092034
3009.128000,27.094114
3009.610000,27.096004
3010.092000,27.097881
3010.574000,27.099744
3011.056000,27.100722
3011.538000,27.101063
3012.020000,27.101448
3012.502000,27.102745
3012.984000,27.104787
3013.466000,27.106895
3013.948000,27.108512
3014.430000,27.108653
3014.912000,27.107118
3015.394000,27.108631
3015.876000,27.112247
3016.358000,27.114406
3016.840000,27.117364
3017.322000,27.119909
3017.804000,27.121882
3018.286000,27.125027
3018.768000,27.128965
3019.250000,27.133149
3019.732000,27.135870
3020.214000,27.138641
3020.696000,27.142641
3021.178000,27.144477
3021.660000,27.145569
3022.142000,27.149330
3022.624000,27.153316
3023.106000,27.155310
3023.588000,27.156009
3024.070000,27.156388
3024.552000,27.159172
3025.034000,27.162599
3025.516000,27.165264
3025.998000,27.168524
3026.480000,27.170814
3026.962000,27.174096
3027.444000,27.177481
3027.926000,27.180088
3028.408000,27.184771
3028.890000,27.188608
3029.372000,27.191285
3029.854000,27.194174
3030.336000,27.196851
3030.818000,27.200569
3031.300000,27.204082
3031.782000,27.206531
3032.264000,27.209549
3032.746000,27.212485
3033.228000,27.212418
3033.710000,27.213487
3034.192000,27.214881
3034.674000,27.217337
3035.156000,27.221671
3035.638000,27.224418
3036.120000,27.228236
3036.602000,27.234959
3037.084000,27.241821
3037.566000,27.248266
3038.048000,27.254367
3038.530000,27.261676
3039.012000,27.268297
3039.494000,27.273248
3039.976000,27.278591
3040.458000,27.285428
3040.940000,27.291193
3041.422000,27.297065
3041.904000,27.302343
3042.386000,27.306649
3042.868000,27.311042
3043.350000,27.315615
3043.832000,27.319026
3044.314000,27.321427
3044.796000,27.322867
3045.278000,27.325035
3045.760000,27.325505
3046.242000,27.325276
3046.724000,27.328112
3047.206000,27.332042
3047.688000,27.335726
3048.170000,27.341211
3048.652000,27.347854
3049.134000,27.355954
3049.616000,27.363467
3050.098000,27.371237
3050.580000,27.378931
3051.062000,27.385160
3051.544000,27.390104
3052.026000,27.395584
3052.508000,27.400631
3052.990000,27.406613
3053.472000,27.414129
3053.954000,27.420512
3054.436000,27.426840
3054.918000,27.434214
3055.400000,27.441609
3055.882000,27.448617
3056.364000,27.452745
3056.846000,27.456611
3057.328000,27.459901
3057.810000,27.460803
3058.292000,27.461874
3058.774000,27.464691
3059.256000,27.468717
3059.738000,27.473046
3060.220000,27.478287
3060.702000,27.485026
3061.184000,27.492911
3061.666000,27.500708
3062.148000,27.509204
3062.630000,27.516357
3063.112000,27.522592
3063.594000,27.529855
3064.076000,27.535076
3064.558000,27.538800
3065.040000,27.543096
3065.522000,27.548410
3066.004000,27.552614
3066.486000,27.555725
3066.968000,27.560383
3067.450000,27.567265
3067.932000,27.573225
3068.414000,27.577104
3068.896000,27.581894
3069.378000,27.587061
3069.860000,27.593238
3070.342000,27.598460
3070.824000,27.602850
3071.306000,27.607827
3071.788000,27.612254
3072.270000,27.617183
3072.752000,27.621044
3073.234000,27.623605
3073.716000,27.627845
3074.198000,27.632363
3074.680000,27.635480
3075.162000,27.638283
3075.644000,27.643805
3076.126000,27.650635
3076.608000,27.657217
3077.090000,27.663532
3077.572000,27.670562
3078.054000,27.676921
3078.536000,27.682235
3079.018000,27.688270
3079.500000,27.693368
3079.982000,27.697007
3080.464000,27.701514
3080.946000,27.706774
3081.428000,27.713065
3081.910000,27.720521
3082.392000,27.727154
3082.874000,27.733878
3083.356000,27.741474
3083.838000,27.749565
3084.320000,27.757635
3084.802000,27.765202
3085.284000,27.771978
3085.766000,27.778243
3086.248000,27.784515
3086.730000,27.790494
3087.212000,27.796933
3087.694000,27.804382
3088.176000,27.811085
3088.658000,27.815481
3089.140000,27.818534
3089.622000,27.823605
3090.104000,27.830426
3090.586000,27.837184
3091.068000,27.843493
3091.550000,27.849682
3092.032000,27.856307
3092.514000,27.863518
3092.996000,27.872160
3093.478000,27.880755
3093.960000,27.889750
3094.442000,27.899035
3094.924000,27.905611
3095.406000,27.910197
3095.888000,27.916628
3096.370000,27.924468
3096.852000,27.932613
3097.334000,27.938190
3097.816000,27.943950
3098.298000,27.950331
3098.780000,27.956782
3099.262000,27.963550
3099.744000,27.970901
3100.226000,27.978306
3100.708000,27.984784
3101.190000,27.991292
3101.672000,27.996243
3102.154000,28.000766
3102.636000,28.007258
3103.118000,28.013512
3103.600000,28.019067
3104.082000,28.022989
3104.564000,28.028667
3105.046000,28.033656
3105.528000,28.037453
3106.010000,28.042606
3106.492000,28.046708
3106.974000,28.049842
3107.456000,28.053204
3107.938000,28.059482
3108.420000,28.065712
3108.902000,28.071388
3109.384000,28.077394
3109.866000,28.083290
3110.348000,28.089527
3110.830000,28.096715
3111.312000,28.105434
3111.794000,28.113631
3112.276000,28.121517
3112.758000,28.130414
3113.240000,28.138008
3113.722000,28.145093
3114.204000,28.153893
3114.686000,28.163648
3115.168000,28.171739
3115.650000,28.178322
3116.132000,28.183452
3116.614000,28.188427
3117.096000,28.192670
3117.578000,28.197356
3118.060000,28.201895
3118.542000,28.206226
3119.024000,28.209468
3119.506000,28.214360
3119.988000,28.219396
3120.470000,28.224361
3120.952000,28.230795
3121.434000,28.236942
3121.916000,28.242140
3122.398000,28.247718
3122.880000,28.253621
3123.362000,28.260540
3123.844000,28.267636
3124.326000,28.274708
3124.808000,28.281166
3125.290000,28.287665
3125.772000,28.294360
3126.254000,28.302740
3126.736000,28.311043
3127.218000,28.318643
3127.700000,28.325869
3128.182000,28.331952
3128.664000,28.336847
3129.146000,28.342063
3129.628000,28.346139
3130.110000,28.351001
3130.592000,28.355276
3131.074000,28.358024
3131.556000,28.361114
3132.038000,28.364632
3132.520000,28.368513
3133.002000,28.371977
3133.484000,28.374997
3133.966000,28.379182
3134.448000,28.384257
3134.930000,28.389807
3135.412000,28.394986
3135.894000,28.400384
3136.376000,28.406161
3136.858000,28.412472
3137.340000,28.418227
3137.822000,28.422428
3138.304000,28.427431
3138.786000,28.431429
3139.268000,28.434616
3139.750000,28.436207
3140.232000,28.439206
3140.714000,28.444170
3141.196000,28.449188
3141.678000,28.454923
3142.160000,28.460426
3142.642000,28.466077
3143.124000,28.472118
3143.606000,28.478840
3144.088000,28.486227
3144.570000,28.493401
3145.052000,28.500813
3145.534000,28.507453
3146.016000,28.513367
3146.498000,28.518832
3146.980000,28.525977
3147.462000,28.532880
3147.944000,28.538973
3148.426000,28.544171
3148.908000,28.547564
3149.390000,28.549583
3149.872000,28.551713
3150.354000,28.555192
3150.836000,28.558972
3151.318000,28.562716
3151.800000,28.566603
3152.282000,28.570289
3152.764000,28.574482
3153.246000,28.579892
3153.728000,28.586866
3154.210000,28.595022
3154.692000,28.601364
3155.174000,28.607063
3155.656000,28.612415
3156.138000,28.618246
3156.620000,28.624396
3157.102000,28.630116
3157.584000,28.634818
3158.066000,28.638689
3158.548000,28.642305
3159.030000,28.645069
3159.512000,28.647563
3159.994000,28.649009
3160.476000,28.651141
3160.958000,28.653410
3161.440000,28.652704
3161.922000,28.651969
3162.404000,28.651952
3162.886000,28.652887
3163.368000,28.653813
3163.850000,28.654141
3164.332000,28.655240
3164.814000,28.657818
3165.296000,28.662321
3165.778000,28.668656
3166.260000,28.675507
3166.742000,28.683088
3167.224000,28.691517
3167.706000,28.700172
3168.188000,28.707789
3168.670000,28.714355
3169.152000,28.720528
3169.634000,28.725851
3170.116000,28.730775
3170.598000,28.734353
3171.080000,28.737022
3171.562000,28.738555
3172.044000,28.739426
3172.526000,28.738761
3173.008000,28.737550
3173.490000,28.736707
3173.972000,28.734843
3174.454000,28.733165
3174.936000,28.731897
3175.418000,28.730245
3175.900000,28.731018
3176.382000,28.733345
3176.864000,28.737525
3177.346000,28.742548
3177.828000,28.746878
3178.310000,28.751955
3178.792000,28.757432
3179.274000,28.761612
3179.756000,28.766807
3180.238000,28.771064
3180.720000,28.772179
3181.202000,28.773093
3181.684000,28.773124
3182.166000,28.772112
3182.648000,28.772210
3183.130000,28.772194
3183.612000,28.771203
3184.094000,28.770967
3184.576000,28.772309
3185.058000,28.776677
3185.540000,28.783021
3186.022000,28.788046
3186.504000,28.792161
3186.986000,28.796715
3187.468000,28.801307
3187.950000,28.805687
3188.432000,28.807897
3188.914000,28.809394
3189.396000,28.810790
3189.878000,28.811885
3190.360000,28.812777
3190.842000,28.812841
3191.324000,28.814349
3191.806000,28.816615
3192.288000,28.819325
3192.770000,28.820766
3193.252000,28.821975
3193.734000,28.824910
3194.216000,28.827860
3194.698000,28.829349
3195.180000,28.829820
3195.662000,28.830937
3196.144000,28.833478
3196.626000,28.837109
3197.108000,28.840161
3197.590000,28.841254
3198.072000,28.842075
3198.554000,28.842876
3199.036000,28.844839
3199.518000,28.846143
3200.000000,28.845658
3200.482000,28.845716
3200.964000,28.847729
3201.446000,28.849521
3201.928000,28.850824
3202.410000,28.852782
3202.892000,28.854385
3203.374000,28.853976
3203.856000,28.853004
3204.338000,28.852453
3204.820000,28.851400
3205.302000,28.851209
3205.784000,28.851216
3206.266000,28.850002
3206.748000,28.848595
3207.230000,28.848884
3207.712000,28.852015
3208.194000,28.856177
3208.676000,28.859996
3209.158000,28.861566
3209.640000,28.859863
3210.122000,28.858183
3210.604000,28.858338
3211.086000,28.858729
3211.568000,28.857170
3212.050000,28.854747
3212.532000,28.852437
3213.014000,28.848603
3213.496000,28.844282
3213.978000,28.840368
3214.460000,28.837570
3214.942000,28.835477
3215.424000,28.833419
3215.906000,28.830729
3216.388000,28.827910
3216.870000,28.826626
3217.352000,28.827099
3217.834000,28.827441
3218.316000,28.826502
3218.798000,28.826818
3219.280000,28.829544
3219.762000,28.831512
3220.244000,28.833986
3220.726000,28.836460
3221.208000,28.838792
3221.690000,28.841587
3222.172000,28.845170
3222.654000,28.847760
3223.136000,28.848355
3223.618000,28.848288
3224.100000,28.849377
