wn1,R_obs1,R_fit1,wn2,R_obs2,R_fit2
2234.929000,-0.045242,0.006070,2234.929000,-0.044433,0.005446
2235.411000,-0.042858,0.006059,2235.411000,-0.045330,0.005436
2235.893000,-0.040588,0.006047,2235.893000,-0.045958,0.005426
2236.375000,-0.038455,0.006035,2236.375000,-0.046130,0.005415
2236.857000,-0.037984,0.006024,2236.857000,-0.046242,0.005405
2237.339000,-0.036610,0.006012,2237.339000,-0.047897,0.005395
2237.821000,-0.035906,0.006000,2237.821000,-0.048713,0.005385
2238.303000,-0.034712,0.005989,2238.303000,-0.048517,0.005375
2238.785000,-0.035759,0.005977,2238.785000,-0.047325,0.005365
2239.267000,-0.035763,0.005965,2239.267000,-0.046057,0.005355
2239.749000,-0.036395,0.005953,2239.749000,-0.044860,0.005344
2240.231000,-0.036512,0.005942,2240.231000,-0.043889,0.005334
2240.713000,-0.036518,0.005930,2240.713000,-0.041377,0.005324
2241.195000,-0.035252,0.005918,2241.195000,-0.038516,0.005314
2241.677000,-0.033644,0.005907,2241.677000,-0.036701,0.005304
2242.159000,-0.033106,0.005895,2242.159000,-0.036185,0.005294
2242.641000,-0.031140,0.005883,2242.641000,-0.034566,0.005284
2243.123000,-0.029470,0.005872,2243.123000,-0.033825,0.005273
2243.605000,-0.028162,0.005860,2243.605000,-0.034067,0.005263
2244.087000,-0.025220,0.005848,2244.087000,-0.035998,0.005253
2244.569000,-0.022906,0.005837,2244.569000,-0.037665,0.005243
2245.051000,-0.020519,0.005825,2245.051000,-0.039379,0.005233
2245.533000,-0.019476,0.005813,2245.533000,-0.041686,0.005223
2246.015000,-0.017880,0.005802,2246.015000,-0.043578,0.005213
2246.497000,-0.017277,0.005790,2246.497000,-0.044726,0.005203
2246.979000,-0.015172,0.005778,2246.979000,-0.045773,0.005193
2247.461000,-0.012962,0.005767,2247.461000,-0.046150,0.005182
2247.943000,-0.011489,0.005755,2247.943000,-0.045154,0.005172
2248.425000,-0.010207,0.005743,2248.425000,-0.044160,0.005162
2248.907000,-0.008774,0.005732,2248.907000,-0.042894,0.005152
2249.389000,-0.006761,0.005720,2249.389000,-0.041131,0.005142
2249.871000,-0.005512,0.005708,2249.871000,-0.039745,0.005132
2250.353000,-0.003805,0.005697,2250.353000,-0.038294,0.005122
2250.835000,-0.002991,0.005685,2250.835000,-0.038317,0.005112
2251.317000,-0.003567,0.005673,2251.317000,-0.039524,0.005102
2251.799000,-0.003130,0.005662,2251.799000,-0.039109,0.005091
2252.281000,-0.003276,0.005650,2252.281000,-0.039056,0.005081
2252.763000,-0.004617,0.005638,2252.763000,-0.037097,0.005071
2253.245000,-0.005457,0.005627,2253.245000,-0.034386,0.005061
2253.727000,-0.003716,0.005615,2253.727000,-0.032270,0.005051
2254.209000,-0.002612,0.005604,2254.209000,-0.030556,0.005041
2254.691000,-0.001886,0.005592,2254.691000,-0.027370,0.005031
2255.173000,-0.000303,0.005580,2255.173000,-0.024123,0.005021
2255.655000,0.002085,0.005569,2255.655000,-0.020786,0.005011
2256.137000,0.004522,0.005557,2256.137000,-0.018005,0.005001
2256.619000,0.006263,0.005545,2256.619000,-0.015590,0.004990
2257.101000,0.006973,0.005534,2257.101000,-0.013950,0.004980
2257.583000,0.006906,0.005522,2257.583000,-0.013730,0.004970
2258.065000,0.006501,0.005510,2258.065000,-0.015623,0.004960
2258.547000,0.007109,0.005499,2258.547000,-0.016014,0.004950
2259.029000,0.007660,0.005487,2259.029000,-0.016254,0.004940
2259.511000,0.005646,0.005476,2259.511000,-0.016511,0.004930
2259.993000,0.004825,0.005464,2259.993000,-0.017087,0.004920
2260.475000,0.004914,0.005452,2260.475000,-0.018951,0.004910
2260.957000,0.004738,0.005441,2260.957000,-0.021636,0.004900
2261.439000,0.005582,0.005429,2261.439000,-0.024074,0.004890
2261.921000,0.006331,0.005418,2261.921000,-0.026047,0.004880
2262.403000,0.008283,0.005406,2262.403000,-0.024854,0.004870
2262.885000,0.010202,0.005394,2262.885000,-0.024531,0.004859
2263.367000,0.011984,0.005383,2263.367000,-0.024178,0.004849
2263.849000,0.012280,0.005371,2263.849000,-0.022033,0.004839
2264.331000,0.014248,0.005359,2264.331000,-0.018203,0.004829
2264.813000,0.016829,0.005348,2264.813000,-0.015441,0.004819
2265.295000,0.019962,0.005336,2265.295000,-0.012200,0.004809
2265.777000,0.022451,0.005325,2265.777000,-0.008231,0.004799
2266.259000,0.023270,0.005313,2266.259000,-0.004277,0.004789
2266.741000,0.024718,0.005302,2266.741000,-0.000899,0.004779
2267.223000,0.025204,0.005290,2267.223000,0.001971,0.004769
2267.705000,0.025414,0.005278,2267.705000,0.004104,0.004759
2268.187000,0.025494,0.005267,2268.187000,0.005997,0.004749
2268.669000,0.025669,0.005255,2268.669000,0.008543,0.004739
2269.151000,0.025695,0.005244,2269.151000,0.011634,0.004729
2269.633000,0.024835,0.005232,2269.633000,0.012420,0.004719
2270.115000,0.023709,0.005220,2270.115000,0.012863,0.004709
2270.597000,0.020302,0.005209,2270.597000,0.015231,0.004699
2271.079000,0.019367,0.005197,2271.079000,0.017688,0.004689
2271.561000,0.018888,0.005186,2271.561000,0.017957,0.004678
2272.043000,0.019711,0.005174,2272.043000,0.017578,0.004668
2272.525000,0.022259,0.005163,2272.525000,0.017646,0.004658
2273.007000,0.025008,0.005151,2273.007000,0.017553,0.004648
2273.489000,0.027987,0.005139,2273.489000,0.018297,0.004638
2273.971000,0.031198,0.005128,2273.971000,0.019815,0.004628
2274.453000,0.035233,0.005116,2274.453000,0.021380,0.004618
2274.935000,0.038258,0.005105,2274.935000,0.022126,0.004608
2275.417000,0.040348,0.005093,2275.417000,0.022449,0.004598
2275.899000,0.041920,0.005082,2275.899000,0.022861,0.004588
2276.381000,0.044436,0.005070,2276.381000,0.025749,0.004578
2276.863000,0.045996,0.005058,2276.863000,0.029425,0.004568
2277.345000,0.046819,0.005047,2277.345000,0.035250,0.004558
2277.827000,0.049089,0.005035,2277.827000,0.039608,0.004548
2278.309000,0.051007,0.005024,2278.309000,0.044077,0.004538
2278.791000,0.054095,0.005012,2278.791000,0.049780,0.004528
2279.273000,0.057835,0.005001,2279.273000,0.054950,0.004518
2279.755000,0.061402,0.004989,2279.755000,0.060377,0.004508
2280.237000,0.065219,0.004978,2280.237000,0.065664,0.004498
2280.719000,0.067922,0.004966,2280.719000,0.070143,0.004488
2281.201000,0.069978,0.004955,2281.201000,0.073324,0.004478
2281.683000,0.070332,0.004943,2281.683000,0.075031,0.004468
2282.165000,0.069858,0.004931,2282.165000,0.076174,0.004458
2282.647000,0.068819,0.004920,2282.647000,0.077650,0.004448
2283.129000,0.068908,0.004908,2283.129000,0.079857,0.004438
2283.611000,0.068382,0.004897,2283.611000,0.082838,0.004428
2284.093000,0.067471,0.004885,2284.093000,0.084456,0.004418
2284.575000,0.066763,0.004874,2284.575000,0.084904,0.004408
2285.057000,0.065111,0.004862,2285.057000,0.087671,0.004398
2285.539000,0.063546,0.004851,2285.539000,0.089655,0.004388
2286.021000,0.062421,0.004839,2286.021000,0.090946,0.004378
2286.503000,0.060504,0.004828,2286.503000,0.092837,0.004368
2286.985000,0.057884,0.004816,2286.985000,0.093754,0.004358
2287.467000,0.054977,0.004805,2287.467000,0.092958,0.004348
2287.949000,0.053433,0.004793,2287.949000,0.091865,0.004338
2288.431000,0.051334,0.004782,2288.431000,0.090225,0.004328
2288.913000,0.049697,0.004770,2288.913000,0.086691,0.004318
2289.395000,0.047201,0.004759,2289.395000,0.081841,0.004308
2289.877000,0.046160,0.004747,2289.877000,0.076594,0.004298
2290.359000,0.046004,0.004736,2290.359000,0.072352,0.004288
2290.841000,0.046942,0.004724,2290.841000,0.067767,0.004278
2291.323000,0.048742,0.004713,2291.323000,0.062374,0.004268
2291.805000,0.050930,0.004701,2291.805000,0.057644,0.004258
2292.287000,0.052440,0.004690,2292.287000,0.050944,0.004248
2292.769000,0.054149,0.004678,2292.769000,0.045824,0.004238
2293.251000,0.055689,0.004667,2293.251000,0.042033,0.004228
2293.733000,0.057311,0.004655,2293.733000,0.037424,0.004218
2294.215000,0.059425,0.004644,2294.215000,0.032421,0.004208
2294.697000,0.062107,0.004632,2294.697000,0.028806,0.004198
2295.179000,0.064597,0.004621,2295.179000,0.024275,0.004188
2295.661000,0.067285,0.004609,2295.661000,0.019276,0.004178
2296.143000,0.068507,0.004598,2296.143000,0.014823,0.004168
2296.625000,0.070279,0.004586,2296.625000,0.011845,0.004158
2297.107000,0.072802,0.004575,2297.107000,0.009906,0.004148
2297.589000,0.074097,0.004563,2297.589000,0.009072,0.004138
2298.071000,0.073815,0.004552,2298.071000,0.005922,0.004128
2298.553000,0.073128,0.004540,2298.553000,0.004721,0.004118
2299.035000,0.071859,0.004529,2299.035000,0.003710,0.004108
2299.517000,0.070704,0.004517,2299.517000,0.004991,0.004098
2299.999000,0.068711,0.004506,2299.999000,0.008899,0.004088
2300.481000,0.066296,0.004494,2300.481000,0.012941,0.004079
2300.963000,0.065352,0.004483,2300.963000,0.014883,0.004069
2301.445000,0.065732,0.004471,2301.445000,0.015270,0.004059
2301.927000,0.066332,0.004460,2301.927000,0.016371,0.004049
2302.409000,0.066764,0.004448,2302.409000,0.016566,0.004039
2302.891000,0.067268,0.004437,2302.891000,0.015321,0.004029
2303.373000,0.068510,0.004426,2303.373000,0.012216,0.004019
2303.855000,0.069405,0.004414,2303.855000,0.008047,0.004009
2304.337000,0.068535,0.004403,2304.337000,0.001969,0.003999
2304.819000,0.068233,0.004391,2304.819000,-0.005462,0.003989
2305.301000,0.069123,0.004380,2305.301000,-0.013171,0.003979
2305.783000,0.070049,0.004368,2305.783000,-0.021895,0.003969
2306.265000,0.069558,0.004357,2306.265000,-0.028407,0.003959
2306.747000,0.069049,0.004345,2306.747000,-0.033324,0.003949
2307.229000,0.069814,0.004334,2307.229000,-0.039240,0.003939
2307.711000,0.072068,0.004322,2307.711000,-0.044804,0.003929
2308.193000,0.072721,0.004311,2308.193000,-0.047047,0.003919
2308.675000,0.072392,0.004300,2308.675000,-0.045718,0.003909
2309.157000,0.071468,0.004288,2309.157000,-0.044591,0.003900
2309.639000,0.069845,0.004277,2309.639000,-0.043044,0.003890
2310.121000,0.067284,0.004265,2310.121000,-0.039567,0.003880
2310.603000,0.065348,0.004254,2310.603000,-0.032044,0.003870
2311.085000,0.063364,0.004242,2311.085000,-0.024012,0.003860
2311.567000,0.062251,0.004231,2311.567000,-0.012709,0.003850
2312.049000,0.061826,0.004220,2312.049000,-0.001523,0.003840
2312.531000,0.060937,0.004208,2312.531000,0.008560,0.003830
2313.013000,0.060710,0.004197,2313.013000,0.020542,0.003820
2313.495000,0.061017,0.004185,2313.495000,0.032799,0.003810
2313.977000,0.062512,0.004174,2313.977000,0.043889,0.003800
2314.459000,0.063832,0.004162,2314.459000,0.054135,0.003790
2314.941000,0.065216,0.004151,2314.941000,0.064042,0.003781
2315.423000,0.066795,0.004140,2315.423000,0.070853,0.003771
2315.905000,0.067791,0.004128,2315.905000,0.075587,0.003761
2316.387000,0.068210,0.004117,2316.387000,0.079258,0.003751
2316.869000,0.070579,0.004105,2316.869000,0.082335,0.003741
2317.351000,0.073507,0.004094,2317.351000,0.084682,0.003731
2317.833000,0.074526,0.004083,2317.833000,0.086044,0.003721
2318.315000,0.076011,0.004071,2318.315000,0.087492,0.003711
2318.797000,0.077070,0.004060,2318.797000,0.088210,0.003701
2319.279000,0.078576,0.004048,2319.279000,0.086113,0.003691
2319.761000,0.080704,0.004037,2319.761000,0.085012,0.003681
2320.243000,0.081990,0.004026,2320.243000,0.084942,0.003672
2320.725000,0.082781,0.004014,2320.725000,0.083388,0.003662
2321.207000,0.083219,0.004003,2321.207000,0.079914,0.003652
2321.689000,0.084030,0.003991,2321.689000,0.074784,0.003642
2322.171000,0.083185,0.003980,2322.171000,0.067325,0.003632
2322.653000,0.081770,0.003969,2322.653000,0.059477,0.003622
2323.135000,0.080363,0.003957,2323.135000,0.050815,0.003612
2323.617000,0.080249,0.003946,2323.617000,0.041203,0.003602
2324.099000,0.078268,0.003934,2324.099000,0.031937,0.003592
2324.581000,0.074681,0.003923,2324.581000,0.022867,0.003583
2325.063000,0.071975,0.003912,2325.063000,0.012871,0.003573
2325.545000,0.068537,0.003900,2325.545000,0.003940,0.003563
2326.027000,0.067013,0.003889,2326.027000,-0.004071,0.003553
2326.509000,0.063934,0.003877,2326.509000,-0.010491,0.003543
2326.991000,0.059545,0.003866,2326.991000,-0.014717,0.003533
2327.473000,0.055819,0.003855,2327.473000,-0.017961,0.003523
2327.955000,0.051149,0.003843,2327.955000,-0.020105,0.003513
2328.437000,0.046865,0.003832,2328.437000,-0.021788,0.003504
2328.919000,0.041828,0.003821,2328.919000,-0.023432,0.003494
2329.401000,0.037814,0.003809,2329.401000,-0.024836,0.003484
2329.883000,0.035339,0.003798,2329.883000,-0.024667,0.003474
2330.365000,0.034927,0.003787,2330.365000,-0.026904,0.003464
2330.847000,0.036185,0.003775,2330.847000,-0.029896,0.003454
2331.329000,0.037393,0.003764,2331.329000,-0.033576,0.003444
2331.811000,0.040122,0.003752,2331.811000,-0.039271,0.003435
2332.293000,0.044775,0.003741,2332.293000,-0.044536,0.003425
2332.775000,0.051665,0.003730,2332.775000,-0.050226,0.003415
2333.257000,0.058251,0.003718,2333.257000,-0.057233,0.003405
2333.739000,0.064012,0.003707,2333.739000,-0.062466,0.003395
2334.221000,0.070034,0.003696,2334.221000,-0.064832,0.003385
2334.703000,0.075069,0.003684,2334.703000,-0.064683,0.003375
2335.185000,0.079561,0.003673,2335.185000,-0.060705,0.003366
2335.667000,0.081235,0.003662,2335.667000,-0.053183,0.003356
2336.149000,0.081525,0.003650,2336.149000,-0.041485,0.003346
2336.631000,0.080233,0.003639,2336.631000,-0.026848,0.003336
2337.113000,0.079488,0.003628,2337.113000,-0.013122,0.003326
2337.595000,0.076568,0.003616,2337.595000,0.002130,0.003316
2338.077000,0.070462,0.003605,2338.077000,0.016365,0.003306
2338.559000,0.064042,0.003594,2338.559000,0.027908,0.003297
2339.041000,0.056588,0.003582,2339.041000,0.037695,0.003287
2339.523000,0.048188,0.003571,2339.523000,0.043151,0.003277
2340.005000,0.039039,0.003560,2340.005000,0.045312,0.003267
2340.487000,0.029061,0.003548,2340.487000,0.043190,0.003257
2340.969000,0.021114,0.003537,2340.969000,0.038908,0.003247
2341.451000,0.015281,0.003526,2341.451000,0.033222,0.003238
2341.933000,0.008625,0.003514,2341.933000,0.027571,0.003228
2342.415000,0.002757,0.003503,2342.415000,0.021700,0.003218
2342.897000,0.000209,0.003492,2342.897000,0.016435,0.003208
2343.379000,0.000035,0.003480,2343.379000,0.011233,0.003198
2343.861000,0.003577,0.003469,2343.861000,0.007171,0.003188
2344.343000,0.006866,0.003458,2344.343000,0.004694,0.003179
2344.825000,0.010651,0.003447,2344.825000,0.003080,0.003169
2345.307000,0.016646,0.003435,2345.307000,0.002060,0.003159
2345.789000,0.022404,0.003424,2345.789000,0.001901,0.003149
2346.271000,0.026675,0.003413,2346.271000,0.000664,0.003139
2346.753000,0.030538,0.003401,2346.753000,-0.000239,0.003130
2347.235000,0.034239,0.003390,2347.235000,-0.001041,0.003120
2347.717000,0.037179,0.003379,2347.717000,-0.003048,0.003110
2348.199000,0.037533,0.003367,2348.199000,-0.005358,0.003100
2348.681000,0.035665,0.003356,2348.681000,-0.009705,0.003090
2349.163000,0.033634,0.003345,2349.163000,-0.014585,0.003081
2349.645000,0.033215,0.003334,2349.645000,-0.018093,0.003071
2350.127000,0.031373,0.003322,2350.127000,-0.023853,0.003061
2350.609000,0.029610,0.003311,2350.609000,-0.028208,0.003051
2351.091000,0.027902,0.003300,2351.091000,-0.031787,0.003041
2351.573000,0.026833,0.003288,2351.573000,-0.035545,0.003031
2352.055000,0.027833,0.003277,2352.055000,-0.039389,0.003022
2352.537000,0.027277,0.003266,2352.537000,-0.041884,0.003012
2353.019000,0.023667,0.003255,2353.019000,-0.043483,0.003002
2353.501000,0.020077,0.003243,2353.501000,-0.043797,0.002992
2353.983000,0.015955,0.003232,2353.983000,-0.043954,0.002983
2354.465000,0.010642,0.003221,2354.465000,-0.043388,0.002973
2354.947000,0.003191,0.003210,2354.947000,-0.040377,0.002963
2355.429000,-0.004828,0.003198,2355.429000,-0.036987,0.002953
2355.911000,-0.013936,0.003187,2355.911000,-0.032300,0.002943
2356.393000,-0.022959,0.003176,2356.393000,-0.027613,0.002934
2356.875000,-0.032531,0.003164,2356.875000,-0.026998,0.002924
2357.357000,-0.041072,0.003153,2357.357000,-0.028099,0.002914
2357.839000,-0.047538,0.003142,2357.839000,-0.030474,0.002904
2358.321000,-0.051737,0.003131,2358.321000,-0.035538,0.002894
2358.803000,-0.054231,0.003119,2358.803000,-0.041721,0.002885
2359.285000,-0.055612,0.003108,2359.285000,-0.047328,0.002875
2359.767000,-0.054968,0.003097,2359.767000,-0.052374,0.002865
2360.249000,-0.052010,0.003086,2360.249000,-0.055593,0.002855
2360.731000,-0.048353,0.003074,2360.731000,-0.051376,0.002846
2361.213000,-0.044474,0.003063,2361.213000,-0.042640,0.002836
2361.695000,-0.040012,0.003052,2361.695000,-0.031592,0.002826
2362.177000,-0.034405,0.003041,2362.177000,-0.018473,0.002816
2362.659000,-0.029593,0.003029,2362.659000,-0.004628,0.002806
2363.141000,-0.025715,0.003018,2363.141000,0.007294,0.002797
2363.623000,-0.021725,0.003007,2363.623000,0.017550,0.002787
2364.105000,-0.017702,0.002996,2364.105000,0.023987,0.002777
2364.587000,-0.015048,0.002985,2364.587000,0.025354,0.002767
2365.069000,-0.013436,0.002973,2365.069000,0.020641,0.002758
2365.551000,-0.011995,0.002962,2365.551000,0.012025,0.002748
2366.033000,-0.010413,0.002951,2366.033000,0.001116,0.002738
2366.515000,-0.010258,0.002940,2366.515000,-0.010632,0.002728
2366.997000,-0.012322,0.002928,2366.997000,-0.020101,0.002719
2367.479000,-0.015811,0.002917,2367.479000,-0.027023,0.002709
2367.961000,-0.019509,0.002906,2367.961000,-0.034678,0.002699
2368.443000,-0.022299,0.002895,2368.443000,-0.041221,0.002689
2368.925000,-0.023783,0.002883,2368.925000,-0.047831,0.002680
2369.407000,-0.025546,0.002872,2369.407000,-0.050306,0.002670
2369.889000,-0.026790,0.002861,2369.889000,-0.048809,0.002660
2370.371000,-0.026408,0.002850,2370.371000,-0.043863,0.002650
2370.853000,-0.024555,0.002839,2370.853000,-0.038382,0.002641
2371.335000,-0.021677,0.002827,2371.335000,-0.032443,0.002631
2371.817000,-0.016249,0.002816,2371.817000,-0.025115,0.002621
2372.299000,-0.009264,0.002805,2372.299000,-0.016964,0.002611
2372.781000,-0.001483,0.002794,2372.781000,-0.009172,0.002602
2373.263000,0.006241,0.002783,2373.263000,-0.001270,0.002592
2373.745000,0.013543,0.002771,2373.745000,0.006240,0.002582
2374.227000,0.020545,0.002760,2374.227000,0.012579,0.002573
2374.709000,0.027792,0.002749,2374.709000,0.018336,0.002563
2375.191000,0.034161,0.002738,2375.191000,0.021565,0.002553
2375.673000,0.039235,0.002727,2375.673000,0.023004,0.002543
2376.155000,0.043121,0.002715,2376.155000,0.026093,0.002534
2376.637000,0.045619,0.002704,2376.637000,0.028106,0.002524
2377.119000,0.046827,0.002693,2377.119000,0.029319,0.002514
2377.601000,0.048194,0.002682,2377.601000,0.031898,0.002504
2378.083000,0.050145,0.002671,2378.083000,0.034291,0.002495
2378.565000,0.051011,0.002660,2378.565000,0.037173,0.002485
2379.047000,0.050423,0.002648,2379.047000,0.040325,0.002475
2379.529000,0.049848,0.002637,2379.529000,0.043621,0.002466
2380.011000,0.049615,0.002626,2380.011000,0.047404,0.002456
2380.493000,0.049056,0.002615,2380.493000,0.052044,0.002446
2380.975000,0.049216,0.002604,2380.975000,0.057322,0.002437
2381.457000,0.048802,0.002592,2381.457000,0.062620,0.002427
2381.939000,0.047344,0.002581,2381.939000,0.067998,0.002417
2382.421000,0.044854,0.002570,2382.421000,0.074437,0.002407
2382.903000,0.042052,0.002559,2382.903000,0.081878,0.002398
2383.385000,0.038307,0.002548,2383.385000,0.090512,0.002388
2383.867000,0.035869,0.002537,2383.867000,0.101421,0.002378
2384.349000,0.034695,0.002526,2384.349000,0.113749,0.002369
2384.831000,0.032419,0.002514,2384.831000,0.125145,0.002359
2385.313000,0.029642,0.002503,2385.313000,0.136751,0.002349
2385.795000,0.028620,0.002492,2385.795000,0.147572,0.002339
2386.277000,0.029452,0.002481,2386.277000,0.157658,0.002330
2386.759000,0.032375,0.002470,2386.759000,0.167208,0.002320
2387.241000,0.034189,0.002459,2387.241000,0.174906,0.002310
2387.723000,0.036885,0.002447,2387.723000,0.180399,0.002301
2388.205000,0.038856,0.002436,2388.205000,0.185487,0.002291
2388.687000,0.041041,0.002425,2388.687000,0.188226,0.002281
2389.169000,0.040774,0.002414,2389.169000,0.189077,0.002272
2389.651000,0.038541,0.002403,2389.651000,0.190639,0.002262
2390.133000,0.036338,0.002392,2390.133000,0.191637,0.002252
2390.615000,0.034733,0.002381,2390.615000,0.190682,0.002243
2391.097000,0.031190,0.002369,2391.097000,0.188557,0.002233
2391.579000,0.026864,0.002358,2391.579000,0.186347,0.002223
2392.061000,0.023266,0.002347,2392.061000,0.184785,0.002214
2392.543000,0.020710,0.002336,2392.543000,0.183986,0.002204
2393.025000,0.019715,0.002325,2393.025000,0.182745,0.002194
2393.507000,0.018215,0.002314,2393.507000,0.181632,0.002185
2393.989000,0.015240,0.002303,2393.989000,0.179772,0.002175
2394.471000,0.013707,0.002292,2394.471000,0.178451,0.002165
2394.953000,0.012814,0.002280,2394.953000,0.177324,0.002156
2395.435000,0.012060,0.002269,2395.435000,0.174349,0.002146
2395.917000,0.011049,0.002258,2395.917000,0.171514,0.002136
2396.399000,0.011108,0.002247,2396.399000,0.170008,0.002127
2396.881000,0.012083,0.002236,2396.881000,0.167222,0.002117
2397.363000,0.013264,0.002225,2397.363000,0.163214,0.002107
2397.845000,0.013456,0.002214,2397.845000,0.160226,0.002098
2398.327000,0.014126,0.002203,2398.327000,0.159455,0.002088
2398.809000,0.013544,0.002192,2398.809000,0.158868,0.002078
2399.291000,0.013991,0.002180,2399.291000,0.157897,0.002069
2399.773000,0.015565,0.002169,2399.773000,0.155069,0.002059
2400.255000,0.015540,0.002158,2400.255000,0.151875,0.002049
2400.737000,0.013980,0.002147,2400.737000,0.150315,0.002040
2401.219000,0.011797,0.002136,2401.219000,0.147558,0.002030
2401.701000,0.009877,0.002125,2401.701000,0.143781,0.002020
2402.183000,0.007645,0.002114,2402.183000,0.140806,0.002011
2402.665000,0.006545,0.002103,2402.665000,0.138146,0.002001
2403.147000,0.005392,0.002092,2403.147000,0.135539,0.001992
2403.629000,0.004078,0.002081,2403.629000,0.134440,0.001982
2404.111000,0.002621,0.002070,2404.111000,0.132525,0.001972
2404.593000,0.000059,0.002058,2404.593000,0.130829,0.001963
2405.075000,-0.001807,0.002047,2405.075000,0.129003,0.001953
2405.557000,-0.004222,0.002036,2405.557000,0.125588,0.001943
2406.039000,-0.006002,0.002025,2406.039000,0.122225,0.001934
2406.521000,-0.006947,0.002014,2406.521000,0.117733,0.001924
2407.003000,-0.008622,0.002003,2407.003000,0.112809,0.001914
2407.485000,-0.010978,0.001992,2407.485000,0.109198,0.001905
2407.967000,-0.011959,0.001981,2407.967000,0.104800,0.001895
2408.449000,-0.012674,0.001970,2408.449000,0.100195,0.001886
2408.931000,-0.013965,0.001959,2408.931000,0.095798,0.001876
2409.413000,-0.016239,0.001948,2409.413000,0.091357,0.001866
2409.895000,-0.018977,0.001937,2409.895000,0.088361,0.001857
2410.377000,-0.021307,0.001926,2410.377000,0.087163,0.001847
2410.859000,-0.024239,0.001915,2410.859000,0.084257,0.001838
2411.341000,-0.026802,0.001904,2411.341000,0.081071,0.001828
2411.823000,-0.028225,0.001892,2411.823000,0.077160,0.001818
2412.305000,-0.029646,0.001881,2412.305000,0.072498,0.001809
2412.787000,-0.029661,0.001870,2412.787000,0.067522,0.001799
2413.269000,-0.029701,0.001859,2413.269000,0.061542,0.001789
2413.751000,-0.030229,0.001848,2413.751000,0.055858,0.001780
2414.233000,-0.029648,0.001837,2414.233000,0.052004,0.001770
2414.715000,-0.028326,0.001826,2414.715000,0.048006,0.001761
2415.197000,-0.028469,0.001815,2415.197000,0.043844,0.001751
2415.679000,-0.029798,0.001804,2415.679000,0.041437,0.001741
2416.161000,-0.031743,0.001793,2416.161000,0.040667,0.001732
2416.643000,-0.034095,0.001782,2416.643000,0.040424,0.001722
2417.125000,-0.036432,0.001771,2417.125000,0.040152,0.001713
2417.607000,-0.037666,0.001760,2417.607000,0.038734,0.001703
2418.089000,-0.038999,0.001749,2418.089000,0.037363,0.001693
2418.571000,-0.039726,0.001738,2418.571000,0.036100,0.001684
2419.053000,-0.037835,0.001727,2419.053000,0.034078,0.001674
2419.535000,-0.035708,0.001716,2419.535000,0.031354,0.001665
2420.017000,-0.036373,0.001705,2420.017000,0.028716,0.001655
2420.499000,-0.036683,0.001694,2420.499000,0.027162,0.001646
2420.981000,-0.037258,0.001683,2420.981000,0.025648,0.001636
2421.463000,-0.038744,0.001672,2421.463000,0.023289,0.001626
2421.945000,-0.040517,0.001661,2421.945000,0.022720,0.001617
2422.427000,-0.042967,0.001650,2422.427000,0.023556,0.001607
2422.909000,-0.045158,0.001639,2422.909000,0.022975,0.001598
2423.391000,-0.048236,0.001628,2423.391000,0.020951,0.001588
2423.873000,-0.050237,0.001617,2423.873000,0.018103,0.001578
2424.355000,-0.051257,0.001606,2424.355000,0.014973,0.001569
2424.837000,-0.051740,0.001595,2424.837000,0.012908,0.001559
2425.319000,-0.050113,0.001584,2425.319000,0.011489,0.001550
2425.801000,-0.047595,0.001573,2425.801000,0.008675,0.001540
2426.283000,-0.046044,0.001562,2426.283000,0.004936,0.001531
2426.765000,-0.045059,0.001551,2426.765000,0.001553,0.001521
2427.247000,-0.043024,0.001540,2427.247000,-0.001440,0.001511
2427.729000,-0.041465,0.001529,2427.729000,-0.004552,0.001502
2428.211000,-0.039355,0.001518,2428.211000,-0.007245,0.001492
2428.693000,-0.036690,0.001507,2428.693000,-0.009372,0.001483
2429.175000,-0.035871,0.001496,2429.175000,-0.011774,0.001473
2429.657000,-0.035297,0.001485,2429.657000,-0.014855,0.001464
2430.139000,-0.035154,0.001474,2430.139000,-0.016769,0.001454
2430.621000,-0.035371,0.001463,2430.621000,-0.017229,0.001445
2431.103000,-0.036244,0.001452,2431.103000,-0.015581,0.001435
2431.585000,-0.036457,0.001441,2431.585000,-0.014238,0.001425
2432.067000,-0.036678,0.001430,2432.067000,-0.013656,0.001416
2432.549000,-0.037650,0.001419,2432.549000,-0.014131,0.001406
2433.031000,-0.039092,0.001408,2433.031000,-0.014846,0.001397
2433.513000,-0.039318,0.001397,2433.513000,-0.015097,0.001387
2433.995000,-0.037927,0.001386,2433.995000,-0.016046,0.001378
2434.477000,-0.036986,0.001375,2434.477000,-0.016939,0.001368
2434.959000,-0.035867,0.001364,2434.959000,-0.018923,0.001359
2435.441000,-0.036088,0.001353,2435.441000,-0.022147,0.001349
2435.923000,-0.038896,0.001342,2435.923000,-0.025769,0.001340
2436.405000,-0.040836,0.001331,2436.405000,-0.029199,0.001330
2436.887000,-0.041615,0.001320,2436.887000,-0.030950,0.001321
2437.369000,-0.041136,0.001309,2437.369000,-0.032127,0.001311
2437.851000,-0.040085,0.001298,2437.851000,-0.033571,0.001301
2438.333000,-0.038739,0.001287,2438.333000,-0.035564,0.001292
2438.815000,-0.036357,0.001276,2438.815000,-0.037912,0.001282
2439.297000,-0.034237,0.001265,2439.297000,-0.040142,0.001273
2439.779000,-0.033307,0.001254,2439.779000,-0.042138,0.001263
