wavenumber_cm-1,reflectance_osc_%,baseline_%,dc_%
2131.299000,-0.001466,17.387283,0.046598
2131.781000,-0.004208,17.379859,0.046598
2132.263000,-0.006368,17.372412,0.046598
2132.745000,-0.008019,17.364943,0.046598
2133.227000,-0.009480,17.357455,0.046598
2133.709000,-0.010403,17.349947,0.046598
2134.191000,-0.010464,17.342422,0.046598
2134.673000,-0.011116,17.334881,0.046598
2135.155000,-0.012888,17.327324,0.046598
2135.637000,-0.013940,17.319753,0.046598
2136.119000,-0.015261,17.312168,0.046598
2136.601000,-0.017607,17.304572,0.046598
2137.083000,-0.019290,17.296966,0.046598
2137.565000,-0.019314,17.289349,0.046598
2138.047000,-0.020732,17.281725,0.046598
2138.529000,-0.023659,17.274094,0.046598
2139.011000,-0.026017,17.266456,0.046598
2139.493000,-0.027744,17.258814,0.046598
2139.975000,-0.028057,17.251169,0.046598
2140.457000,-0.029085,17.243521,0.046598
2140.939000,-0.029738,17.235873,0.046598
2141.421000,-0.030005,17.228224,0.046598
2141.903000,-0.029956,17.220577,0.046598
2142.385000,-0.029155,17.212933,0.046598
2142.867000,-0.028626,17.205292,0.046598
2143.349000,-0.028695,17.197656,0.046598
2143.831000,-0.029016,17.190027,0.046598
2144.313000,-0.028979,17.182405,0.046598
2144.795000,-0.030419,17.174792,0.046598
2145.277000,-0.031486,17.167189,0.046598
2145.759000,-0.032837,17.159597,0.046598
2146.241000,-0.033547,17.152017,0.046598
2146.723000,-0.034084,17.144451,0.046598
2147.205000,-0.035729,17.136900,0.046598
2147.687000,-0.035680,17.129365,0.046598
2148.169000,-0.034366,17.121847,0.046598
2148.651000,-0.033889,17.114348,0.046598
2149.133000,-0.032887,17.106869,0.046598
2149.615000,-0.030988,17.099410,0.046598
2150.097000,-0.030085,17.091974,0.046598
2150.579000,-0.029316,17.084561,0.046598
2151.061000,-0.027517,17.077173,0.046598
2151.543000,-0.025155,17.069811,0.046598
2152.025000,-0.022873,17.062477,0.046598
2152.507000,-0.021331,17.055170,0.046598
2152.989000,-0.020353,17.047894,0.046598
2153.471000,-0.020799,17.040648,0.046598
2153.953000,-0.021029,17.033435,0.046598
2154.435000,-0.020844,17.026255,0.046598
2154.917000,-0.022370,17.019110,0.046598
2155.399000,-0.025566,17.012001,0.046598
2155.881000,-0.028749,17.004929,0.046598
2156.363000,-0.031262,16.997896,0.046598
2156.845000,-0.034273,16.990903,0.046598
2157.327000,-0.036032,16.983950,0.046598
2157.809000,-0.035432,16.977040,0.046598
2158.291000,-0.034788,16.970174,0.046598
2158.773000,-0.035054,16.963352,0.046598
2159.255000,-0.033952,16.956577,0.046598
2159.737000,-0.033967,16.949849,0.046598
2160.219000,-0.034879,16.943170,0.046598
2160.701000,-0.035514,16.936541,0.046598
2161.183000,-0.036551,16.929963,0.046598
2161.665000,-0.037758,16.923438,0.046598
2162.147000,-0.038907,16.916966,0.046598
2162.629000,-0.039833,16.910550,0.046598
2163.111000,-0.039795,16.904190,0.046598
2163.593000,-0.038533,16.897888,0.046598
2164.075000,-0.037583,16.891644,0.046598
2164.557000,-0.036482,16.885461,0.046598
2165.039000,-0.036849,16.879340,0.046598
2165.521000,-0.037576,16.873281,0.046598
2166.003000,-0.038538,16.867287,0.046598
2166.485000,-0.040242,16.861358,0.046598
2166.967000,-0.043020,16.855495,0.046598
2167.449000,-0.046188,16.849701,0.046598
2167.931000,-0.049824,16.843976,0.046598
2168.413000,-0.051655,16.838321,0.046598
2168.895000,-0.052850,16.832739,0.046598
2169.377000,-0.054429,16.827229,0.046598
2169.859000,-0.054065,16.821792,0.046598
2170.341000,-0.052419,16.816431,0.046598
2170.823000,-0.052330,16.811146,0.046598
2171.305000,-0.049903,16.805938,0.046598
2171.787000,-0.045854,16.800807,0.046598
2172.269000,-0.042950,16.795755,0.046598
2172.751000,-0.040297,16.790781,0.046598
2173.233000,-0.035835,16.785888,0.046598
2173.715000,-0.033317,16.781075,0.046598
2174.197000,-0.031835,16.776344,0.046598
2174.679000,-0.030278,16.771695,0.046598
2175.161000,-0.028989,16.767129,0.046598
2175.643000,-0.029290,16.762646,0.046598
2176.125000,-0.031493,16.758247,0.046598
2176.607000,-0.032195,16.753934,0.046598
2177.089000,-0.034119,16.749707,0.046598
2177.571000,-0.037107,16.745566,0.046598
2178.053000,-0.038569,16.741512,0.046598
2178.535000,-0.041467,16.737547,0.046598
2179.017000,-0.044041,16.733670,0.046598
2179.499000,-0.045324,16.729883,0.046598
2179.981000,-0.046734,16.726186,0.046598
2180.463000,-0.048788,16.722581,0.046598
2180.945000,-0.050263,16.719067,0.046598
2181.427000,-0.050198,16.715645,0.046598
2181.909000,-0.048268,16.712317,0.046598
2182.391000,-0.046506,16.709082,0.046598
2182.873000,-0.045407,16.705941,0.046598
2183.355000,-0.042244,16.702895,0.046598
2183.837000,-0.040881,16.699943,0.046598
2184.319000,-0.040726,16.697087,0.046598
2184.801000,-0.040897,16.694327,0.046598
2185.283000,-0.041050,16.691663,0.046598
2185.765000,-0.041016,16.689095,0.046598
2186.247000,-0.040923,16.686625,0.046598
2186.729000,-0.043183,16.684252,0.046598
2187.211000,-0.044194,16.681977,0.046598
2187.693000,-0.045725,16.679800,0.046598
2188.175000,-0.045563,16.677722,0.046598
2188.657000,-0.043661,16.675742,0.046598
2189.139000,-0.043649,16.673862,0.046598
2189.621000,-0.045164,16.672082,0.046598
2190.103000,-0.044477,16.670402,0.046598
2190.585000,-0.044839,16.668822,0.046598
2191.067000,-0.046040,16.667342,0.046598
2191.549000,-0.046022,16.665964,0.046598
2192.031000,-0.045079,16.664686,0.046598
2192.513000,-0.044980,16.663510,0.046598
2192.995000,-0.044944,16.662436,0.046598
2193.477000,-0.045491,16.661463,0.046598
2193.959000,-0.044278,16.660593,0.046598
2194.441000,-0.043363,16.659825,0.046598
2194.923000,-0.041784,16.659160,0.046598
2195.405000,-0.039282,16.658597,0.046598
2195.887000,-0.038059,16.658137,0.046598
2196.369000,-0.037864,16.657780,0.046598
2196.851000,-0.036418,16.657526,0.046598
2197.333000,-0.034651,16.657375,0.046598
2197.815000,-0.034723,16.657329,0.046598
2198.297000,-0.035023,16.657386,0.046598
2198.779000,-0.034822,16.657547,0.046598
2199.261000,-0.034727,16.657812,0.046598
2199.743000,-0.035930,16.658181,0.046598
2200.225000,-0.036622,16.658655,0.046598
2200.707000,-0.037740,16.659234,0.046598
2201.189000,-0.040147,16.659918,0.046598
2201.671000,-0.042868,16.660707,0.046598
2202.153000,-0.044001,16.661602,0.046598
2202.635000,-0.046759,16.662601,0.046598
2203.117000,-0.049552,16.663707,0.046598
2203.599000,-0.051035,16.664918,0.046598
2204.081000,-0.052311,16.666236,0.046598
2204.563000,-0.054845,16.667660,0.046598
2205.045000,-0.055436,16.669189,0.046598
2205.527000,-0.054898,16.670824,0.046598
2206.009000,-0.052166,16.672565,0.046598
2206.491000,-0.050603,16.674411,0.046598
2206.973000,-0.050004,16.676363,0.046598
2207.455000,-0.050063,16.678418,0.046598
2207.937000,-0.048540,16.680578,0.046598
2208.419000,-0.047654,16.682842,0.046598
2208.901000,-0.046969,16.685209,0.046598
2209.383000,-0.046428,16.687678,0.046598
2209.865000,-0.044774,16.690250,0.046598
2210.347000,-0.043990,16.692923,0.046598
2210.829000,-0.043872,16.695697,0.046598
2211.311000,-0.043827,16.698572,0.046598
2211.793000,-0.043289,16.701547,0.046598
2212.275000,-0.043006,16.704620,0.046598
2212.757000,-0.042035,16.707792,0.046598
2213.239000,-0.042388,16.711062,0.046598
2213.721000,-0.044010,16.714429,0.046598
2214.203000,-0.045586,16.717892,0.046598
2214.685000,-0.045485,16.721451,0.046598
2215.167000,-0.046207,16.725105,0.046598
2215.649000,-0.046795,16.728853,0.046598
2216.131000,-0.045091,16.732695,0.046598
2216.613000,-0.043632,16.736630,0.046598
2217.095000,-0.043247,16.740656,0.046598
2217.577000,-0.040928,16.744775,0.046598
2218.059000,-0.039300,16.748983,0.046598
2218.541000,-0.039824,16.753282,0.046598
2219.023000,-0.039059,16.757670,0.046598
2219.505000,-0.039112,16.762146,0.046598
2219.987000,-0.040092,16.766709,0.046598
2220.469000,-0.041936,16.771360,0.046598
2220.951000,-0.043563,16.776096,0.046598
2221.433000,-0.044393,16.780918,0.046598
2221.915000,-0.045301,16.785824,0.046598
2222.397000,-0.046118,16.790814,0.046598
2222.879000,-0.045969,16.795887,0.046598
2223.361000,-0.045254,16.801041,0.046598
2223.843000,-0.044542,16.806277,0.046598
2224.325000,-0.044273,16.811592,0.046598
2224.807000,-0.044060,16.816986,0.046598
2225.289000,-0.044642,16.822459,0.046598
2225.771000,-0.043526,16.828009,0.046598
2226.253000,-0.043827,16.833635,0.046598
2226.735000,-0.044506,16.839337,0.046598
2227.217000,-0.044615,16.845113,0.046598
2227.699000,-0.044406,16.850963,0.046598
2228.181000,-0.043697,16.856885,0.046598
2228.663000,-0.042822,16.862879,0.046598
2229.145000,-0.041735,16.868944,0.046598
2229.627000,-0.041123,16.875079,0.046598
2230.109000,-0.041851,16.881282,0.046598
2230.591000,-0.043419,16.887553,0.046598
2231.073000,-0.046147,16.893891,0.046598
2231.555000,-0.046456,16.900295,0.046598
2232.037000,-0.047979,16.906764,0.046598
2232.519000,-0.048864,16.913297,0.046598
2233.001000,-0.049844,16.919892,0.046598
2233.483000,-0.050398,16.926550,0.046598
2233.965000,-0.050095,16.933268,0.046598
2234.447000,-0.048062,16.940046,0.046598
2234.929000,-0.045242,16.946882,0.046598
2235.411000,-0.042858,16.953774,0.046598
2235.893000,-0.040588,16.960723,0.046598
2236.375000,-0.038455,16.967726,0.046598
2236.857000,-0.037984,16.974781,0.046598
2237.339000,-0.036610,16.981889,0.046598
2237.821000,-0.035906,16.989047,0.046598
2238.303000,-0.034712,16.996255,0.046598
2238.785000,-0.035759,17.003510,0.046598
2239.267000,-0.035763,17.010812,0.046598
2239.749000,-0.036395,17.018160,0.046598
2240.231000,-0.036512,17.025551,0.046598
2240.713000,-0.036518,17.032986,0.046598
2241.195000,-0.035252,17.040462,0.046598
2241.677000,-0.033644,17.047978,0.046598
2242.159000,-0.033106,17.055533,0.046598
2242.641000,-0.031140,17.063126,0.046598
2243.123000,-0.029470,17.070756,0.046598
2243.605000,-0.028162,17.078420,0.046598
2244.087000,-0.025220,17.086119,0.046598
2244.569000,-0.022906,17.093850,0.046598
2245.051000,-0.020519,17.101613,0.046598
2245.533000,-0.019476,17.109406,0.046598
2246.015000,-0.017880,17.117228,0.046598
2246.497000,-0.017277,17.125077,0.046598
2246.979000,-0.015172,17.132953,0.046598
2247.461000,-0.012962,17.140854,0.046598
2247.943000,-0.011489,17.148779,0.046598
2248.425000,-0.010207,17.156727,0.046598
2248.907000,-0.008774,17.164696,0.046598
2249.389000,-0.006761,17.172685,0.046598
2249.871000,-0.005512,17.180693,0.046598
2250.353000,-0.003805,17.188719,0.046598
2250.835000,-0.002991,17.196761,0.046598
2251.317000,-0.003567,17.204819,0.046598
2251.799000,-0.003130,17.212890,0.046598
2252.281000,-0.003276,17.220975,0.046598
2252.763000,-0.004617,17.229071,0.046598
2253.245000,-0.005457,17.237177,0.046598
2253.727000,-0.003716,17.245293,0.046598
2254.209000,-0.002612,17.253417,0.046598
2254.691000,-0.001886,17.261548,0.046598
2255.173000,-0.000303,17.269684,0.046598
2255.655000,0.002085,17.277825,0.046598
2256.137000,0.004522,17.285969,0.046598
2256.619000,0.006263,17.294116,0.046598
2257.101000,0.006973,17.302263,0.046598
2257.583000,0.006906,17.310410,0.046598
2258.065000,0.006501,17.318556,0.046598
2258.547000,0.007109,17.326699,0.046598
2259.029000,0.007660,17.334839,0.046598
2259.511000,0.005646,17.342974,0.046598
2259.993000,0.004825,17.351103,0.046598
2260.475000,0.004914,17.359225,0.046598
2260.957000,0.004738,17.367339,0.046598
2261.439000,0.005582,17.375443,0.046598
2261.921000,0.006331,17.383537,0.046598
2262.403000,0.008283,17.391620,0.046598
2262.885000,0.010202,17.399690,0.046598
2263.367000,0.011984,17.407747,0.046598
2263.849000,0.012280,17.415788,0.046598
2264.331000,0.014248,17.423814,0.046598
2264.813000,0.016829,17.431823,0.046598
2265.295000,0.019962,17.439813,0.046598
2265.777000,0.022451,17.447785,0.046598
2266.259000,0.023270,17.455737,0.046598
2266.741000,0.024718,17.463667,0.046598
2267.223000,0.025204,17.471575,0.046598
2267.705000,0.025414,17.479460,0.046598
2268.187000,0.025494,17.487320,0.046598
2268.669000,0.025669,17.495155,0.046598
2269.151000,0.025695,17.502964,0.046598
2269.633000,0.024835,17.510745,0.046598
2270.115000,0.023709,17.518498,0.046598
2270.597000,0.020302,17.526222,0.046598
2271.079000,0.019367,17.533915,0.046598
2271.561000,0.018888,17.541577,0.046598
2272.043000,0.019711,17.549206,0.046598
2272.525000,0.022259,17.556802,0.046598
2273.007000,0.025008,17.564364,0.046598
2273.489000,0.027987,17.571891,0.046598
2273.971000,0.031198,17.579381,0.046598
2274.453000,0.035233,17.586835,0.046598
2274.935000,0.038258,17.594250,0.046598
2275.417000,0.040348,17.601627,0.046598
2275.899000,0.041920,17.608963,0.046598
2276.381000,0.044436,17.616259,0.046598
2276.863000,0.045996,17.623513,0.046598
2277.345000,0.046819,17.630724,0.046598
2277.827000,0.049089,17.637892,0.046598
2278.309000,0.051007,17.645016,0.046598
2278.791000,0.054095,17.652094,0.046598
2279.273000,0.057835,17.659127,0.046598
2279.755000,0.061402,17.666112,0.046598
2280.237000,0.065219,17.673050,0.046598
2280.719000,0.067922,17.679939,0.046598
2281.201000,0.069978,17.686779,0.046598
2281.683000,0.070332,17.693569,0.046598
2282.165000,0.069858,17.700308,0.046598
2282.647000,0.068819,17.706995,0.046598
2283.129000,0.068908,17.713629,0.046598
2283.611000,0.068382,17.720211,0.046598
2284.093000,0.067471,17.726738,0.046598
2284.575000,0.066763,17.733211,0.046598
2285.057000,0.065111,17.739628,0.046598
2285.539000,0.063546,17.745989,0.046598
2286.021000,0.062421,17.752293,0.046598
2286.503000,0.060504,17.758540,0.046598
2286.985000,0.057884,17.764728,0.046598
2287.467000,0.054977,17.770858,0.046598
2287.949000,0.053433,17.776928,0.046598
2288.431000,0.051334,17.782939,0.046598
2288.913000,0.049697,17.788888,0.046598
2289.395000,0.047201,17.794776,0.046598
2289.877000,0.046160,17.800602,0.046598
2290.359000,0.046004,17.806365,0.046598
2290.841000,0.046942,17.812065,0.046598
2291.323000,0.048742,17.817702,0.046598
2291.805000,0.050930,17.823274,0.046598
2292.287000,0.052440,17.828781,0.046598
2292.769000,0.054149,17.834222,0.046598
2293.251000,0.055689,17.839598,0.046598
2293.733000,0.057311,17.844907,0.046598
2294.215000,0.059425,17.850149,0.046598
2294.697000,0.062107,17.855323,0.046598
2295.179000,0.064597,17.860429,0.046598
2295.661000,0.067285,17.865467,0.046598
2296.143000,0.068507,17.870435,0.046598
2296.625000,0.070279,17.875334,0.046598
2297.107000,0.072802,17.880163,0.046598
2297.589000,0.074097,17.884922,0.046598
2298.071000,0.073815,17.889609,0.046598
2298.553000,0.073128,17.894225,0.046598
2299.035000,0.071859,17.898770,0.046598
2299.517000,0.070704,17.903242,0.046598
2299.999000,0.068711,17.907642,0.046598
2300.481000,0.066296,17.911969,0.046598
2300.963000,0.065352,17.916223,0.046598
2301.445000,0.065732,17.920403,0.046598
2301.927000,0.066332,17.924509,0.046598
2302.409000,0.066764,17.928541,0.046598
2302.891000,0.067268,17.932498,0.046598
2303.373000,0.068510,17.936380,0.046598
2303.855000,0.069405,17.940187,0.046598
2304.337000,0.068535,17.943919,0.046598
2304.819000,0.068233,17.947575,0.046598
2305.301000,0.069123,17.951154,0.046598
2305.783000,0.070049,17.954658,0.046598
2306.265000,0.069558,17.958085,0.046598
2306.747000,0.069049,17.961435,0.046598
2307.229000,0.069814,17.964708,0.046598
2307.711000,0.072068,17.967904,0.046598
2308.193000,0.072721,17.971022,0.046598
2308.675000,0.072392,17.974063,0.046598
2309.157000,0.071468,17.977027,0.046598
2309.639000,0.069845,17.979912,0.046598
2310.121000,0.067284,17.982720,0.046598
2310.603000,0.065348,17.985449,0.046598
2311.085000,0.063364,17.988100,0.046598
2311.567000,0.062251,17.990672,0.046598
2312.049000,0.061826,17.993166,0.046598
2312.531000,0.060937,17.995582,0.046598
2313.013000,0.060710,17.997919,0.046598
2313.495000,0.061017,18.000177,0.046598
2313.977000,0.062512,18.002356,0.046598
2314.459000,0.063832,18.004457,0.046598
2314.941000,0.065216,18.006478,0.046598
2315.423000,0.066795,18.008421,0.046598
2315.905000,0.067791,18.010285,0.046598
2316.387000,0.068210,18.012070,0.046598
2316.869000,0.070579,18.013776,0.046598
2317.351000,0.073507,18.015403,0.046598
2317.833000,0.074526,18.016951,0.046598
2318.315000,0.076011,18.018420,0.046598
2318.797000,0.077070,18.019811,0.046598
2319.279000,0.078576,18.021123,0.046598
2319.761000,0.080704,18.022357,0.046598
2320.243000,0.081990,18.023512,0.046598
2320.725000,0.082781,18.024588,0.046598
2321.207000,0.083219,18.025586,0.046598
2321.689000,0.084030,18.026507,0.046598
2322.171000,0.083185,18.027349,0.046598
2322.653000,0.081770,18.028113,0.046598
2323.135000,0.080363,18.028800,0.046598
2323.617000,0.080249,18.029409,0.046598
2324.099000,0.078268,18.029941,0.046598
2324.581000,0.074681,18.030395,0.046598
2325.063000,0.071975,18.030773,0.046598
2325.545000,0.068537,18.031075,0.046598
2326.027000,0.067013,18.031300,0.046598
2326.509000,0.063934,18.031448,0.046598
2326.991000,0.059545,18.031521,0.046598
2327.473000,0.055819,18.031519,0.046598
2327.955000,0.051149,18.031441,0.046598
2328.437000,0.046865,18.031288,0.046598
2328.919000,0.041828,18.031061,0.046598
2329.401000,0.037814,18.030759,0.046598
2329.883000,0.035339,18.030383,0.046598
2330.365000,0.034927,18.029933,0.046598
2330.847000,0.036185,18.029411,0.046598
2331.329000,0.037393,18.028815,0.046598
2331.811000,0.040122,18.028146,0.046598
2332.293000,0.044775,18.027406,0.046598
2332.775000,0.051665,18.026593,0.046598
2333.257000,0.058251,18.025709,0.046598
2333.739000,0.064012,18.024754,0.046598
2334.221000,0.070034,18.023728,0.046598
2334.703000,0.075069,18.022632,0.046598
2335.185000,0.079561,18.021467,0.046598
2335.667000,0.081235,18.020231,0.046598
2336.149000,0.081525,18.018927,0.046598
2336.631000,0.080233,18.017555,0.046598
2337.113000,0.079488,18.016114,0.046598
2337.595000,0.076568,18.014606,0.046598
2338.077000,0.070462,18.013031,0.046598
2338.559000,0.064042,18.011390,0.046598
2339.041000,0.056588,18.009682,0.046598
2339.523000,0.048188,18.007910,0.046598
2340.005000,0.039039,18.006072,0.046598
2340.487000,0.029061,18.004170,0.046598
2340.969000,0.021114,18.002205,0.046598
2341.451000,0.015281,18.000176,0.046598
2341.933000,0.008625,17.998085,0.046598
2342.415000,0.002757,17.995932,0.046598
2342.897000,0.000209,17.993717,0.046598
2343.379000,0.000035,17.991442,0.046598
2343.861000,0.003577,17.989107,0.046598
2344.343000,0.006866,17.986712,0.046598
2344.825000,0.010651,17.984259,0.046598
2345.307000,0.016646,17.981747,0.046598
2345.789000,0.022404,17.979177,0.046598
2346.271000,0.026675,17.976550,0.046598
2346.753000,0.030538,17.973867,0.046598
2347.235000,0.034239,17.971128,0.046598
2347.717000,0.037179,17.968335,0.046598
2348.199000,0.037533,17.965486,0.046598
2348.681000,0.035665,17.962584,0.046598
2349.163000,0.033634,17.959629,0.046598
2349.645000,0.033215,17.956622,0.046598
2350.127000,0.031373,17.953562,0.046598
2350.609000,0.029610,17.950452,0.046598
2351.091000,0.027902,17.947292,0.046598
2351.573000,0.026833,17.944082,0.046598
2352.055000,0.027833,17.940823,0.046598
2352.537000,0.027277,17.937516,0.046598
2353.019000,0.023667,17.934162,0.046598
2353.501000,0.020077,17.930761,0.046598
2353.983000,0.015955,17.927315,0.046598
2354.465000,0.010642,17.923823,0.046598
2354.947000,0.003191,17.920287,0.046598
2355.429000,-0.004828,17.916707,0.046598
2355.911000,-0.013936,17.913085,0.046598
2356.393000,-0.022959,17.909421,0.046598
2356.875000,-0.032531,17.905715,0.046598
2357.357000,-0.041072,17.901970,0.046598
2357.839000,-0.047538,17.898184,0.046598
2358.321000,-0.051737,17.894360,0.046598
2358.803000,-0.054231,17.890498,0.046598
2359.285000,-0.055612,17.886598,0.046598
2359.767000,-0.054968,17.882662,0.046598
2360.249000,-0.052010,17.878689,0.046598
2360.731000,-0.048353,17.874680,0.046598
2361.213000,-0.044474,17.870636,0.046598
2361.695000,-0.040012,17.866556,0.046598
2362.177000,-0.034405,17.862441,0.046598
2362.659000,-0.029593,17.858292,0.046598
2363.141000,-0.025715,17.854108,0.046598
2363.623000,-0.021725,17.849890,0.046598
2364.105000,-0.017702,17.845639,0.046598
2364.587000,-0.015048,17.841354,0.046598
2365.069000,-0.013436,17.837036,0.046598
2365.551000,-0.011995,17.832686,0.046598
2366.033000,-0.010413,17.828303,0.046598
2366.515000,-0.010258,17.823888,0.046598
2366.997000,-0.012322,17.819441,0.046598
2367.479000,-0.015811,17.814963,0.046598
2367.961000,-0.019509,17.810454,0.046598
2368.443000,-0.022299,17.805914,0.046598
2368.925000,-0.023783,17.801345,0.046598
2369.407000,-0.025546,17.796745,0.046598
2369.889000,-0.026790,17.792116,0.046598
2370.371000,-0.026408,17.787457,0.046598
2370.853000,-0.024555,17.782770,0.046598
2371.335000,-0.021677,17.778054,0.046598
2371.817000,-0.016249,17.773311,0.046598
2372.299000,-0.009264,17.768539,0.046598
2372.781000,-0.001483,17.763741,0.046598
2373.263000,0.006241,17.758915,0.046598
2373.745000,0.013543,17.754063,0.046598
2374.227000,0.020545,17.749185,0.046598
2374.709000,0.027792,17.744281,0.046598
2375.191000,0.034161,17.739352,0.046598
2375.673000,0.039235,17.734398,0.046598
2376.155000,0.043121,17.729419,0.046598
2376.637000,0.045619,17.724416,0.046598
2377.119000,0.046827,17.719390,0.046598
2377.601000,0.048194,17.714340,0.046598
2378.083000,0.050145,17.709268,0.046598
2378.565000,0.051011,17.704173,0.046598
2379.047000,0.050423,17.699057,0.046598
2379.529000,0.049848,17.693919,0.046598
2380.011000,0.049615,17.688761,0.046598
2380.493000,0.049056,17.683582,0.046598
2380.975000,0.049216,17.678384,0.046598
2381.457000,0.048802,17.673166,0.046598
2381.939000,0.047344,17.667929,0.046598
2382.421000,0.044854,17.662675,0.046598
2382.903000,0.042052,17.657402,0.046598
2383.385000,0.038307,17.652113,0.046598
2383.867000,0.035869,17.646807,0.046598
2384.349000,0.034695,17.641485,0.046598
2384.831000,0.032419,17.636148,0.046598
2385.313000,0.029642,17.630796,0.046598
2385.795000,0.028620,17.625430,0.046598
2386.277000,0.029452,17.620051,0.046598
2386.759000,0.032375,17.614658,0.046598
2387.241000,0.034189,17.609253,0.046598
2387.723000,0.036885,17.603837,0.046598
2388.205000,0.038856,17.598410,0.046598
2388.687000,0.041041,17.592972,0.046598
2389.169000,0.040774,17.587524,0.046598
2389.651000,0.038541,17.582068,0.046598
2390.133000,0.036338,17.576603,0.046598
2390.615000,0.034733,17.571131,0.046598
2391.097000,0.031190,17.565651,0.046598
2391.579000,0.026864,17.560165,0.046598
2392.061000,0.023266,17.554674,0.046598
2392.543000,0.020710,17.549178,0.046598
2393.025000,0.019715,17.543677,0.046598
2393.507000,0.018215,17.538174,0.046598
2393.989000,0.015240,17.532667,0.046598
2394.471000,0.013707,17.527159,0.046598
2394.953000,0.012814,17.521650,0.046598
2395.435000,0.012060,17.516140,0.046598
2395.917000,0.011049,17.510630,0.046598
2396.399000,0.011108,17.505122,0.046598
2396.881000,0.012083,17.499616,0.046598
2397.363000,0.013264,17.494112,0.046598
2397.845000,0.013456,17.488611,0.046598
2398.327000,0.014126,17.483115,0.046598
2398.809000,0.013544,17.477624,0.046598
2399.291000,0.013991,17.472139,0.046598
2399.773000,0.015565,17.466660,0.046598
2400.255000,0.015540,17.461189,0.046598
2400.737000,0.013980,17.455726,0.046598
2401.219000,0.011797,17.450273,0.046598
2401.701000,0.009877,17.444829,0.046598
2402.183000,0.007645,17.439396,0.046598
2402.665000,0.006545,17.433975,0.046598
2403.147000,0.005392,17.428566,0.046598
2403.629000,0.004078,17.423170,0.046598
2404.111000,0.002621,17.417789,0.046598
2404.593000,0.000059,17.412423,0.046598
2405.075000,-0.001807,17.407072,0.046598
2405.557000,-0.004222,17.401739,0.046598
2406.039000,-0.006002,17.396423,0.046598
2406.521000,-0.006947,17.391126,0.046598
2407.003000,-0.008622,17.385848,0.046598
2407.485000,-0.010978,17.380590,0.046598
2407.967000,-0.011959,17.375354,0.046598
2408.449000,-0.012674,17.370140,0.046598
2408.931000,-0.013965,17.364949,0.046598
2409.413000,-0.016239,17.359782,0.046598
2409.895000,-0.018977,17.354640,0.046598
2410.377000,-0.021307,17.349524,0.046598
2410.859000,-0.024239,17.344434,0.046598
2411.341000,-0.026802,17.339372,0.046598
2411.823000,-0.028225,17.334338,0.046598
2412.305000,-0.029646,17.329334,0.046598
2412.787000,-0.029661,17.324361,0.046598
2413.269000,-0.029701,17.319418,0.046598
2413.751000,-0.030229,17.314508,0.046598
2414.233000,-0.029648,17.309631,0.046598
2414.715000,-0.028326,17.304788,0.046598
2415.197000,-0.028469,17.299980,0.046598
2415.679000,-0.029798,17.295208,0.046598
2416.161000,-0.031743,17.290473,0.046598
2416.643000,-0.034095,17.285776,0.046598
2417.125000,-0.036432,17.281117,0.046598
2417.607000,-0.037666,17.276499,0.046598
2418.089000,-0.038999,17.271921,0.046598
2418.571000,-0.039726,17.267384,0.046598
2419.053000,-0.037835,17.262890,0.046598
2419.535000,-0.035708,17.258440,0.046598
2420.017000,-0.036373,17.254034,0.046598
2420.499000,-0.036683,17.249673,0.046598
2420.981000,-0.037258,17.245359,0.046598
2421.463000,-0.038744,17.241092,0.046598
2421.945000,-0.040517,17.236873,0.046598
2422.427000,-0.042967,17.232703,0.046598
2422.909000,-0.045158,17.228584,0.046598
2423.391000,-0.048236,17.224515,0.046598
2423.873000,-0.050237,17.220498,0.046598
2424.355000,-0.051257,17.216535,0.046598
2424.837000,-0.051740,17.212624,0.046598
2425.319000,-0.050113,17.208768,0.046598
2425.801000,-0.047595,17.204967,0.046598
2426.283000,-0.046044,17.201222,0.046598
2426.765000,-0.045059,17.197533,0.046598
2427.247000,-0.043024,17.193901,0.046598
2427.729000,-0.041465,17.190326,0.046598
2428.211000,-0.039355,17.186810,0.046598
2428.693000,-0.036690,17.183352,0.046598
2429.175000,-0.035871,17.179954,0.046598
2429.657000,-0.035297,17.176615,0.046598
2430.139000,-0.035154,17.173337,0.046598
2430.621000,-0.035371,17.170121,0.046598
2431.103000,-0.036244,17.166966,0.046598
2431.585000,-0.036457,17.163874,0.046598
2432.067000,-0.036678,17.160845,0.046598
2432.549000,-0.037650,17.157880,0.046598
2433.031000,-0.039092,17.154979,0.046598
2433.513000,-0.039318,17.152143,0.046598
2433.995000,-0.037927,17.149373,0.046598
2434.477000,-0.036986,17.146669,0.046598
2434.959000,-0.035867,17.144032,0.046598
2435.441000,-0.036088,17.141463,0.046598
2435.923000,-0.038896,17.138961,0.046598
2436.405000,-0.040836,17.136529,0.046598
2436.887000,-0.041615,17.134166,0.046598
2437.369000,-0.041136,17.131873,0.046598
2437.851000,-0.040085,17.129651,0.046598
2438.333000,-0.038739,17.127500,0.046598
2438.815000,-0.036357,17.125421,0.046598
2439.297000,-0.034237,17.123415,0.046598
2439.779000,-0.033307,17.121481,0.046598
2440.261000,-0.032450,17.119621,0.046598
2440.743000,-0.031637,17.117835,0.046598
2441.225000,-0.032146,17.116124,0.046598
2441.707000,-0.033602,17.114487,0.046598
2442.189000,-0.036032,17.112926,0.046598
2442.671000,-0.040115,17.111441,0.046598
